Question,Answer
He's seen here a decade before his most famous broadcasts,Churchill
It's the northernmost country in Asia,Russia
It's short for the room or building where experiments are done,a lab
"In 2008 the USDA ordered the recall of 143 million pounds of this meat, though most of it had already been eaten",beef
"""Going Through The Motions"" from the ""Buffy"" musical episode",Sarah Michelle Gellar
First & last name of the scout who's Cooper's most famous creation,Natty Bumppo
Radio nickname of Howard Stern producer & on-air personality Gary Dell'Abate,Baba Booey
The popular sport muay thai is a type of this martial art,kickboxing
It's the flowing back of the tide as the water returns to the sea,ebb
In 2010 Legacy propane infrared plaque heaters were recalled due to the chance of poisoning by this odorless gas,carbon monoxide
"""Building A Mystery"" & a TV ad for British Columbia tourism",Sarah McLachlan
"""The troops and rangers call me"" this title, ""inasmuch as I have never been known to miss one end of the trail""",Pathfinder
"If you're happier listening to this NPR program not knowing what Michele Norris looks like, cover your eyes",All Things Considered
"The modern cooking style called this landlocked country's ""barbecue"" was invented in Taiwan",Mongolian
Sn is the chemical symbol for this,tin
Oops!  DePuy Orthopedics had to recall defective implants for this 3-letter joint,the hip
A song to Jimmy Kimmel about Matt Damon,Sarah Silverman
"Fittingly, the title character of this 1841 novel dines on venison in Chapter 1",the Deerslayer
"This Southerner who announced Brooklyn Dodgers games gave fans folksy expressions like ""the catbird seat""",Red Barber
"The only U.S. mint ever outside the continental U.S. was opened in 1920 in this Asian country, then a U.S. colony",the Philippines
This unit of illumination shares its name with an old brand of soap & detergent,lux
"A 2009 recall covered millions of window coverings, including Roman shades & roll-up these",blinds
"""All I Ask Of You"", by her onetime husband Andrew Lloyd Webber",Sarah Brightman
"In ""The Last of the Mohicans"", he's Chingachgook's friend with a name out of ""M*A*S*H""",Hawkeye
"This disc jockey is often credited with coining the term ""rock 'n' roll""",Alan Freed
"Get high in the Himalayas in Thimphu, this nation's capital",Bhutan
These 2 similarly spelled words mean a span of time longer than an era & an electrically charged atom,an eon & an ion
Millions of these made from 1995 to 2007 for kids were recalled; the MTV show of the same name is still safe,cribs
"Standards like ""Lover Man"" & ""Misty""",Sarah Vaughan
"In the tale ""The Pioneers"", it's 1793 & this hunter named for his apparel has spent 50 years in the wilderness",Leatherstocking
"Geraldine Doyle, who in 1942 took a job at a Michigan metal factory, helped inspire the look & job of this iconic character",Rosie the Riveter
"On his third voyage, Columbus discovered what we now know as this continent",South America
(Cheryl shoots some hoops with Shawn Bradley.) There's a regular as well as a sky type of this shot,hook shot
"The folks in this ""Cornhusker State"" have been called bug-eaters, from a type of bird found there",Nebraska
One of the stamps that celebrated the 1960s commemorated this concert event,Woodstock
"1 of the 2 manufacturing companies classified under ""Toys"" in the 500",1 of (Mattel and Hasbro)
"Yeah, yeah, I'm sure you know they're the two words that complete the phrase ""Been there...""","""...done that"""
"Christopher's son Diego was a page in the house of Juan, the only son of this royal pair",Isabella and Ferdinand
In 1997 the NBA briefly shelved this contest whose winners included Isaiah Rider with the East Bay Funk,Slam Dunk competition
"The Kamba are a Bantu people of this country that also starts with the letter ""K""",Kenya
The Legendary Playing Fields of Baseball set includes this Boston ballpark,Fenway Park
It's a shoe-in as the top apparel company on the list,Nike
"To be politically correct, don't call someone short, say he's vertically this",challenged
In 1862 this Italian city erected its big monument to the man,Genoa
(Sofia goes head-to-head with Bradley.) It's a musical artist who broadens his appeal or the type of dribble Shawn Bradley is using to beat me,crossover
"The Niases reside on the island of Nias, which is west of Sumatra in this country",Indonesia
"This Looney Tunes character graced a 1999 stamp with his trademark ""That's Despicable"" look",Daffy Duck
"Once No. 7 on the list, this energy company's stock was downgraded to junk bond status in late 2001",Enron
It's the 3-character acronym  computer users and non-users alike used for the year 2000,Y2K
This Catskills author had a theory on where Columbus first landed: Cat Island,(Washington) Irving
The underhand free throw technique is associated with this Golden State Warriors hall of famer,Rick Barry
"A Wichitan maybe from Wichita, Kansas or from Wichita Falls in this state",Texas
"These depicted on stamps include ones at Sandy Hook, New Jersey & Cape Hatteras, North Carolina",lighthouses
AMR & UAL are the top 2 companies in this industry,airline
It actually sounds like a rodent but it's actually slang for a teen who hangs out at shopping centers,mall rat
"In the lawsuits that followed, a Columbus descendant got the title Duke of this, also Zorro's family",de la Vega
"(Cheryl is attempting a rebound from Bradley.) Shawn's doing this to me; it sounds like fighting, but he's actually in position for the rebound",boxing out
"On a cruise to this one of the U.S. Virgin Islands, you'll learn that the people there are called Cruzans",St. Croix
"A 1999 international rate stamp featured this landmark, also an electric power producer",Niagara Falls
"The top food services company, it has twice the revenues of No. 2, Tricon Global Restaurants",McDonald's
"A combination of 2 other words, it describes a place or product for kids that's both informative & fun",edutainment
What's Chris been up to lately? Directing the first 2 films based on this book series,"""Harry Potter"""
It's the road where Big Bird lives,Sesame Street
"Henry Clay told the U.S. Senate that he'd ""rather be"" this ""than be President""",right
In 2000 this film critic gave thumbs up to new balcony-mate Richard Roeper of The Chicago-Sun Times,(Roger) Ebert
"Hypo- means ""deficient""; add one letter to make it this, meaning ""sleep""",hypno-
Clint Howard's nice TV bear who makes Cherry Garcia ice cream,Gentle Ben & Jerry's
"Chris wrote this 1984 film directed by Joe Dante, but not the 1990 ""New Batch"" sequel","""Gremlins"""
Freddy Krueger induced fitful sleep on this thoroughfare,Elm Street
"In 1807 this inventor went from New York City to Albany ""wholly by the power of the steam engine""",(Robert) Fulton
"This rapper's ""The Marshall Mathers LP"" became the fastest-selling rap CD in history",Eminem
"Pedo- can mean ""child""; pedi- can be used for this body part",the foot
"""Hee Haw"" regular whose straw hat had a $1.98 price tag still attached is a 2001 WWII flick with Ben Affleck",Minnie Pearl Harbor
1 of the 2 films Chris directed in which Robin Williams played the title character,"1 of (""Mrs. Doubtfire"" and ""Bicentennial Man"")"
"In literature, it leads to The Emerald City",The Yellow Brick Road
"This President said that the second bank of the U.S. is ""trying to kill me, but I will kill it""",Andrew Jackson
Partial proceeds from the sale of his Boomer's BBQ sauce goes to cystic fibrosis research,Boomer Esiason
"Ovi- is a 3-letter prefix for ""egg""; oto- is this 3-letter body part",the ear
"Russian Empress who is a ""pip"" of a Dickens novel",Catherine The Great Expectations
"Chris adpated this 1995 comedy with Hugh Grant from the French film ""Neuf Mois""","""Nine Months"""
"Built over 2,000 years ago & still in use, it was the main ""way"" to get from Rome to Greece",the Appian Way
"In 1886 this Chiricahua Apache told government troops, ""Once I moved about like the wind, now I surrender to you""",Geronimo
"""Play Misty for Me"" was the first film directed by this actor",Clint Eastwood
"Melano- means ""black""; leuko-, ""white""; & erythro-, this",gray
"In a Shakespeare play, it's the drink Viola, Orsino, & Malvolio drink when they can't get a bottle of Thunderbird",Twelfth Night Train
Sean Astin was one of the treasure-hunting kids in this 1985 Steven Spielberg film with a script by Chris,"""The Goonies"""
"Tucked behind Regent Street, you'll find this street was the fashion center of swinging 1960s London",Barnaby Street
"In McCulloch v. Maryland in 1819, this Chief Justice wrote, ""The power to tax involves the power to destroy""",John Marshall
"This screenwriter reportedly received $3 million for ""Basic Instinct"" & $4 million for ""One Night Stand""",(Joe) Eszterhas
"We know you know blepharo- is this body part (Nudge, nudge, wink, wink, know what I mean?)",the eyelids
"Dee Snider band who sang ""We're Not Gonna Take It"" to Caroline Meeber in a Dreiser novel",Twisted Sister Carrie
Literary history was shaped in 1905 when this female author moved from 22 Hyde Park to 46 Gordon Square,Virginia Woolf
Part of this big state crosses the 180th meridian of longitude,Alaska
"Since 1979 it's been tempting the ""tummy with the taste of nuts & honey""",Honey Nut Cheerios
She's the lass in the Stephen Foster ditty heard here,Jeannie (with the light brown hair)
Federal Motor Carrier Safety Administration,Department of Transportation
Tobey Maguire said kissing Kirsten Dunst upside-down in the rain was the hardest thing he's done as this superhero,Spider-Man
Around the Vatican you might be able to practice this source language of all Romance languages,Latin
"With a population of about 120,000, Columbia is this state's most populous city",South Carolina
"As its name suggests, this General Mills cereal provides 100% daily value of 12 vitamins & minerals",Total
"Aye, aye! It's the title of the military anthem heard here","""Anchors Aweigh"""
"Grain Inspection, Packers & Stockyards Administration",Department of Agriculture
"In ""To Have and Have Not"", she kisses Bogart & says, ""It's even better when you help""",Lauren Bacall
"Of Catalan, Bulgarian or Romanian, the one that is not a Romance language",Bulgarian
"These 2 states have the shortest coasts on the Gulf of Mexico, only about 50 miles apiece",Alabama & Mississippi
About a third of all Life cereal sold is of this flavor introduced in 1978,cinnamon
You might need to join A.A. if you take this song literally,"""Little Brown Jug"""
U.S. Fish & Wildlife Service,Department of the Interior
A mutt & a cocker spaniel slurp spaghetti & smooch in this 1955 classic,Lady and the Tramp
It's the most widely spoken Romance language in the world,Spanish
"This state has the highest average altitude of any state east of the Mississippi; must be pretty ""mountainous""",West Virginia
"Introduced in the 1980s, it's the trademark name for a cereal of ""seven whole grains & sesame"" & little puffs",Kashi
Some big gloves might be a nice present for the guy in this song heard here,"""He's Got The Whole World In His Hands"""
Office of Civilian Radioactive Waste Management,Department of Energy
"1940s classic film in which the heroine says, ""Kiss me. Kiss me as if it were the last time""",Casablanca
"Ligurian, Lombard & Piedmontese are all dialects of this Romance language",Italian
Tears were shed when the Teddy Bear Museum in Naples in this state closed its doors forever in 2005,Florida
"This cereal from Kellogg's is ""crispy rice on one side, crunchy corn on the other""",Crispix
They're the dancing title females in the song heard here,"""Buffalo Gals"""
Government National Mortgage Association,Department of Housing and Urban Development
"1981 drama in which Norman Thayer asks wife Ethel, ""Wanna dance or would you rather just suck face?""",On Golden Pond
Linguists trace Romance languages back to this hyphenated family of languages,Indo-European
"(Cheryl of the Clue Crew delivers the clue from Kyoto, Japan.) Among the many utensils used in the ceremony are the Chashaku, or scoop, and the Chasen, or wisk, made from a single piece of this",bamboo
"Nessus, one of these half-horse creatures, tried to abduct Hercules' wife; big mistake",a Centaur
It created an all-water link from NYC to the Great Lakes & opened up the settlement of the Great Lakes area,the Erie Canal
"Of U.S. News & Word Report's 5 top U.S. hospitals in pediatrics, 4 include these 2 words in their names",Children's Hospital
"""Jaws"" & ""Jonathan Livingston Seagull""",the 1970s
Battles between these fighters in the Roman Colosseum were stopped in 404 A.D.,the gladiators
"(Jimmy of the Clue Crew delivers the clue from Kyoto, Japan.) Crawling or crouching through the door to enter the room signifies Kenson, Japanese for this 8-letter opposite of pride",humility
"Every 500 years or so, this bird was reborn from its own ashes",the Phoenix
"On May 10, 1869 telegraph operators in Utah signaled the nation that this had been completed",the Transcontinental Railway
There's a stroke center at Boswell Hospital in this Arizona retirement city,Sun City
"""Red Storm Rising"" & ""The Prince Of Tides""",the 1980s
Bartenders use it to make an orange blossom,gin
"(Cheryl of the Clue Crew delivers the clue from Kyoto, Japan.) Like the altar of a Zen chapel which inspired it, the Tokonoma, or decorated alcove, faces this direction, thought lucky due to its exposure to sunlight",south
The Numean lion was the sibling of this monster who liked to riddle people with her own riddle before eating them,the Sphinx
This 1862 act gave 160 acres of free land to anyone who had lived on it & improved it for 5 years,the Homestead Act
"An L.A. ""home for the incurables"" named for this holy mountain later merged with Cedars of Lebanon",Mount Sinai
"""The Agony And The Ecstasy"" & ""You Only Live Twice""",the 1960s
These large masses of slow-moving ice occur where winter snowfall exceeds summer melt,glaciers
"(Cheryl of the Clue Crew delivers the clue from Kyoto, Japan.) Many elements of the ceremony like the fire and water, the open tea bowl, and the closed tea caddy, represent these two complementary forces of nature borrowed from the Chinese",yin and yang
"It wasn't hard for this Lernaean serpent to get ahead; every time one of its heads was cut off, 2 grew in its place",the Hydra
"In the 1846 Oregon Treaty, the British gave up claims to all territory below the 49th parallel except this large island",Vancouver Island
"London's HTD, Hospital for these Diseases, has a consultant parasitologist & leprologist",tropical diseases
"""Forever Amber"" & ""The Naked And The Dead""",the 1940s
"Rich in phosphates, this waste matter left by bats & seabirds can be a valuable commodity",guano
"(Jimmy of the Clue Crew delivers the clue from Kyoto, Japan.) Once, sitting on these mats could signify one's noble stature.  Today, everyone sits on them for the tea ceremony",tatami
"She was a beautiful Nymph before she was turned into a sea monster, doomed to live in a cave opposite Charybdis",Scylla
This 1853 deal that brought the U.S. chunks of New Mexico & Arizona is known in Mexico as the sale of La Mesilla,the Gadsden Purchase
Seen here is this fittingly named Paris complex founded as a Veteran's hospital founded by Louis XIV,Les Invalides
"""Arrowsmith"" & ""The Age Of Innocence""",the 1920s
"In construction, it's a horizontal load-bearing structural member",a girder
This term for a deadly substance may derive from the name of a love goddess,venom
What?  Him worry?,Alfred E. Neuman
Take an archaic version of a second person pronoun & add beach grains to make this number,thousand
"A woman altered the numbers on one of these to win $20; dumb move, it was already a $5,000 winner",a lottery ticket
"""Bet your bottom dollar that tomorrow there'll be sun""",Annie
Pigs were among the creatures that killed off this bird on Mauritius in the 1600s,the dodo
"In a Joseph Conrad work, Marlow heads into the Congo & finds the ""Heart of"" this",Darkness
You'd be smiling like this man if you had helped build another house for Habitat for Humanity,Jimmy Carter
Take being actively engaged & add the physical structure of a person to make a meddlesome person,busybody
A vending machine thief had a hard time claiming innocence after paying $400 bail in this currency with Washington on it,quarters
"""Give 'em the old razzle dazzle, razzle dazzle 'em""",Chicago
The Puerto Rican plain one is endangered; the passenger one has already passed on,a pigeon
"This novel was adapted into the film seen here  ""You must let me free the lifeboats."" ""Why so you can abandon us?"" ""You believe that?""",Lord Jim
Even the teeth of this politician seem to have muscles,Governor Schwarzenegger
Take the opposite of front & add someone who has been legally placed under a court's care to make reverse,backward
A Georgia woman was surprised to find they don't take $1 million bills at this chain co-founded by Sam Walton in 1962,Wal-Mart
"""I dreamed I met a Galilean, a most amazing man""",Jesus Christ Superstar
This city's Bishop Museum has a princess' pa'u (skirt) made from feathers of the extinct mamo & 'o'o,Honolulu
"The young Conrad apparently attempted suicide, though he claimed the wound came in one of these confrontations",a duel
"Take a partly ground husk of wheat & add a serving plate to do this, like waving a sword",brandish
"A counterfeiter found out the hard way they don't take $16 bills in this city, Kansas' most populous",Wichita
"""A lady doesn't wander all over the room and blow on some other guy's dice""",Guys and Dolls
The last known Mariana mallard died in 1981 at this San Diego adventure park,Sea World
"In a 1903 work, this title type of storm hits the Nan-Shan on its way to China",a typhoon
Take a group & add a large wild cat to make a cluster of nerve cells,ganglion
"Robert Ligon got 15 months for repacking these as ""low fat"" when each had 530 calories--as Homer says, Mmm, these",donuts
"""That carriage ride-- You walked me home-- You lost a glove-- I lost a comb""",Gigi
"Like the ostrich, which it resembled, the 10-foot moa of this country defended itself by kicking",New Zealand
Joseph Conrad was introduced to English at age 8 when his dad was translating Shakespeare into this language,Polish
"16 months before his ride from Charlestown to Lexington, he participated in the Boston Tea Party",Paul Revere
"Fans of ""CI"" & ""SVU"" know they're both spin-offs from this TV drama",Law & Order
This capital was once known as Frank's Ford after Stephen Ford who was killed by Indians nearby in 1780,Frankfort
This brand of artificial sweetener was introduced in a gumball in 1981,NutraSweet
"It can be steel, conga or bongo",a drum
"(Sarah of the Clue Crew strolls through one of the terminals at O'Hare Airport in Chicago.)  It's the large passage along which airport gates are located, like here at O'Hare",the concourse
"During a 6-week cruise in 1776, this American naval commander captured 8 British ships & sank 8 others",John Paul Jones
James Taylor was just 22 when he first hit the charts in 1970 with this pop classic,"""Fire And Rain"""
The Johnson Victrola Museum in this Delaware capital tells the history of the Victor Talking Machine Company,Dover
"This ""big"" movie of 1983 featured Kevin Costner... as a corpse!",The Big Chill
It's sounded by the strokes of a clapper,a bell
One-word term for the small stall seen here,confessional
"In late 1774, he declared, ""The die is now cast; the colonies must either submit or triumph""",King George III
It's TV Guide's weekly section of praises & putdowns,"""Cheers and Jeers"""
"Named for a French city, this smallest state capital commands the main pass through the Green Mountains",Montpelier (Vermont)
"In 1984 he threw ""The Pass"" against the University of Miami to help Boston College win on the final play of the game",Doug Flutie
"In the South, a ""mouth"" one of these is a harmonica",a harp
"(Cheryl of the Clue Crew points to a diagram.)  In geometry, it's a segment that joins two points on a circle",a chord
"3 days before his surrender at Yorktown, a storm prevented this British general's escape across the York River",Cornwallis
In 1956 Audrey Hepburn played Natasha Rostov in a nearly 3 1/2 hour film version of this book,War and Peace
This capital lies about halfway between the North Dakota & Nebraska borders,Pierre (South Dakota)
In 1982 he began a 16-year run as Chancellor of West Germany,Helmut Kohl
"The English horn, or cor anglais, is an alto form of this double-reed instrument",an oboe
"According to the poem inscribed on it, the type of statue seen here",a colossus
"Not one shot was fired when Ethan Allen & Benedict Arnold seized this New York Fort on May 10, 1775",Ticonderoga
"This 1985 miniseries focused on 2 families, the Mains & the Hazards, in the years leading up to the Civil War",North and South
"The Missouri River lies about 10 miles to the east of this capital, the continental divide about 10 miles west",Helena (Montana)
"In 1986 she published her ""Mayflower Madam"" memoir",(Sidney Biddle) Barrows
"When it has circular coiling, call it a helicon",a tuba
"This luminous constellation has a daughter, Andromeda, placed near her in the heavens",Cassiopeia
"Last name of the Chicago cab fleet operator who started the ""Drive-Ur-Self"" rental system",Hertz
"Until the first battle of this in July 1861, the North estimated that the war would last about 90 days",(the first Battle of) Bull Run
"This rapper had the aptly titled hit ""Big Poppa""",Biggie Smalls
A site near Walla Walla commemorates the role of Marcus & Narcissa Whitman in establishing part of this trail,the Oregon Trail
"In 1889 this Elizabethport, New Jersey company electrified the sewing machine",Singer
There's no getting around this company's Dakota & Ram pickups,Dodge
Thin soup made from a butterfly relative,moth broth
The fatefully named Stapleton Crutchfield lost one of these limbs at Chancellorsville,a leg
"""Don't go chasing"" these, TLC asked, ""please stick to the rivers and lakes that you're used to""",waterfalls
The armory in this Mass. town was  America's small arms manufacturer for nearly 200 years,Springfield
"For astronomy, not hunting, William Gascoigne created the telescopic site with these strands",crosshairs
You could drive this automaker's Silverado through an avalanche,Chevrolet
The indistinct grumble of a yellow bread spread,butter mutter
"As chief of aeronautics, U.S. Army, Thaddeus Lowe organized a corps of 5 of these",balloons
"In 1995 this brother & sister hit No. 5 with the song ""Scream""",Michael & Janet Jackson
"The ruins of Puukohola Heiau, a temple built by this king, lie on the Northwestern shore of Hawaii",King Kamehameha
In the '40s AT&T used a radio with no conventional vacuum tubes to demonstrate this device invented in its lab,a transistor
"This company gives its trucks an ""F"": 150, 250 & 350",Ford
A Toll House treat that's just been recruited,a rookie cookie
"McClellan, Burnside, Hooker & Meade successively headed this army",the Army of the Potomac
"A successful songwriter & producer, she had ""criminal"" success with her debut album ""Supa Dupa Fly""","Missy ""Misdemeanor"" Elliott"
The Brown v. Board of Education National Historic Site consists of the Monroe Elementary School in this city,"Topeka, Kansas"
"This 18th century seed drill inventor shares his name with the band that gave us ""Aqualung""",Jethro Tull
"When you hit the tundra, take this truck maker's Tacoma",Toyota
A citrus fruit that emulates Marcel Marceau,a lime mime
Troops under the command of this bottom-of-his-class grad from West Point made a disastrous charge at Gettysburg,Pickett
"It's no mystery--this Canadian woman made her Top 40 debut in 1997 with ""Building A Mystery""",Sarah McLachlan
This war relocation center in California is 1 of 10 camps where Japanese-Americans were interned during WWII,Manzanar
"In the late 19th century, Ellen Eglui invented this washing machine attachment that saved a lot of drying time",a wringer
Take this company's Titan to a new frontier,Nissan
"A Scottish cap made from Hormel's ""spiced ham""",a Spam tam
"Penguin Classics' introduction to this novel says, ""Emily... developed a passionate love of the rough Moorland scenery""",Wuthering Heights
"""Oliver on 'Still the Beaver'"" & ""Sherman Hemsley series"" have been clues in this publication's weekly puzzle",TV Guide
"This city was home to our favorite ""German-American physicist"" for the last 20 years of his life",Princeton
"To mix drinks in the comfort of your living room, it's handy to have this counter with a sink and running water",a wet bar
"Edward James Olmos was Lt. Castillo, the laconic boss of Crockett & Tubbs, on this Florida cop show",Miami Vice
"It rises 12,837 feet above central Honshu Island",Mount Fuji
"Kurt Vonnegut's opening remarks on this author say, ""His schoolbooks were steamboats and mining camps""",Mark Twain
"You'll find the crossword in the ""Life"" section of this, ""The Nation's Newspaper""",USA Today
"The daughter of a ""Spanish Cubist"", she designs jewelry & fashion accessories",Paloma Picasso
This bed that folds into a closet when not in use is named for its inventor,a Murphy bed
"This actor skyrocketed to fame playing an altar boy accused of killing a priest in ""Primal Fear""",Edward Norton
"In the novel's original full title, Tom Jones is described as this, meaning an abandoned infant",foundling
"""According to"" this author, ""The Delawares themselves acknowledge the royalty of the Mohicans""",James Fenimore Cooper
"2004 puzzle themes in this daily paper included ""Financial Trouble"" & ""Buy, Buy, Baby""",The Wall Street Journal
"The ""Magyar capital"" is divided by this major river",the Danube
"7-letter term for the short drapery hung across the top of a window, often used to hide structural fixtures",a valance
He's lent a patrician air to dozens of movies and TV shows,Edward Herrman
In 1992 this person was elected to replace California's interim senator John Seymour,Dianne Feinstein
"Its foreword says the ""singularly lackluster"" Marius is ""supposedly a portrait of the youthful Victor Hugo himself",Les Miserables
"Will Shortz, this newspaper's crossword editor, presents puzzles on NPR's ""Weekend Edition""",The New York Times
"Girlfriend of the ""Polish-French composer"", she penned the novel ""La Mare au Diable""",George Sand
The name of this large wardrobe with doors & shelves partly comes from the Latin for weapons,an armoire
"He served as a midshipman in the U.S. Navy at age 9; that ""Damn the torpedoes"" quote came 55 years later",Farragut
"""Tess's tragedy is deeper and more far-reaching than"" this author's ""bare philosophizing about it""",(Thomas) Hardy
"A decade after crosswords were invented, this company with an alliterative name published the 1st book of them",Simon & Schuster
"The partner in crime of ""Jeopardy!""'s No. 1 ""American traitor"", this Brit was hanged in 1780",Major John André
It can be an overcoat or a large overstuffed sofa with upholstered arms,a chesterfield
"The name of this small flute comes from the Latin for ""peep""",fife
"After being subdued by the Franks in the 700s, this people formed a kingdom at Pamplona in the 800s",the Basques
In 1925 this American anthropologist first visited Samoa; she wrote a book about it 3 years later,Margaret Mead
"This guy ""knew that the sun was out that day, so he said, 'let's run and have some fun now before I melt away'""",Frosty the Snowman
"You could be giving someone the ol' 1-2 with a left hook & an uppercut in this ""sweet science""",boxing
"India, Italy,  Iceland",India
"To join England's venerable Carlton Club, Margaret Thatcher had to be made an honorary one of these",a man
"It's the practice of pairing swimmers, with each responsible for the other's safety",the buddy system
"In 1909, after 7 years with the Swiss Patent Office, he became a professor at the University of Zurich",Albert Einstein
"Title that follows ""the fire is slowly dying, and, my dear, we're still goodbye-ing, but as long as you love me so...""","""Let It Snow (Let It Snow, Let It Snow)"""
"As Ernestine, it's what Lily Tomlin usually said before she reached the party to whom she was speaking","one ringie-dingie, two ringie-dingie"
"Zaire, Zimbabwe, Zambia",Zimbabwe
"For many years, Henny Youngman received much of his fan mail at this comedy ""club"" found on NYC's East 55th Street",the Friar's Club
"In 1873 3 adjoining cities united with Margaret Island to form this city, now a world capital",Budapest
In the 1870s this French chemist demonstrated that anthrax was caused by a particular bacillus,Pasteur
"He ""looked out on the feast of Stephen, when the snow lay round about, deep and crisp and even""",Good King Wenceslas
"The poem that begins with this line includes ""11, 12 dig and delve""","one two, buckle my shoe"
"The United Arab Emirates, The United Kingdom, The Federated States of Micronesia",Micronesia
"It's the ""happy"" name for a group of college singers who perform short pieces of choral music",a glee club
"An 1876 Montana battle between the U.S. Army & the Sioux, or the last word ""Citizen Kane"" utters before dying",Rosebud
In the 1930s this California transplant posthumously received plant patents No. 12-16,Luther Burbank
"""In the lane snow is glistening, a beautiful sight, we're happy tonight"" in this place",a winter wonderland
"The Lennon Sisters are featured on his album ""A-One A-Two""",Lawrence Welk
"Chile, South Africa, Malaysia",Chile
The Baum Bugle is the newsletter of the international club for fans of this tale,The Wizard of Oz
He preached his first sermon to 5 disciples in a park near the holy city of Varanasi,Buddha
"The ""Hans""-on work of this biochemist born in 1900 unraveled the mystery of the citric acid cycle",Hans Krebs
"In ""I'll be home for Christmas"", ""please have"" these 2 rhyming items ""and presents on the tree""",snow and mistletoe
"At the 2002 Winter Olympics, with Kati Wilhelm & Uschi Disl this country took 1 & 2 in the women's 7.5K biathlon",Germany
"Nicaragua, Panama, Honduras",Panama
"Founded in 1795, this Harvard club is famed for its theatricals",the Hasty Pudding Club
"His name precedes ""Foretopman"" in the title of a 19th century novel",Billy Budd
In 1965 aeronautical engineer Own MacLaren made a folding aluminum one of these for his parents,a stroller
Richard Harris & Michael Gambon: this wizard at Harry Potter's school,Dumbledore
"In this work, the Reverend Arthur Dimmesdale is revealed as the father of Hester Prynne's daughter Pearl",The Scarlet Letter
"""Caustic"" is related to this murderous term, subject of a U.S. Memorial Museum",holocaust
He is the groundbreaking second baseman seen here in 1946,Jackie Robinson
"Treasures of the Havana City Museum include a throne room built for the king of this country, but never used",Spain
"Henry Dreyfuss' ""300"" of 1937 was one of these with the mouthpiece and earpiece in a single bakelite shell",a telephone
Brian Cox & Anthony Hopkins: this movie villain,Hannibal Lecter
The archvillainous archdeacon Claude Frollo plots his schemes in this work,The Hunchback of Notre Dame
One who's loquacious or eloquent can't resist making one of these monologues when he's alone,soliloquy
Mount Rushmore was finished during this president's administration,Franklin Roosevelt
"In operation since 1845, Havana's Casa del Habaño employs 500 people 6 days a week making these",cigars
"In 1972 this company introduced the SX-70, its first SLR model",Polaroid
Cary Grant & Kevin Kline: this American songwriter,Cole Porter
Minister Gruffydd is a central character in this inspiring 1939 novel about Welsh coal miners,How Green Was My Valley
"Impeccable means without flaws (originally, sins); this word is a slight flaw (or sin)",peccadillo
There's a circus collection in the Sarasota Museum of Art named for this man,(John) Ringling
Havana sites associated with him include Hotel Ambos Mundos (where he wrote) & La Bodeguita (where he drank),Ernest Hemingway
"Popular in the 1960s, this brand made a comeback in 2001",Vespa
Vanessa Redgrave & Keira Knightley: this queen,Guinevere
"The old priest Stephen Kumalo seeks his son in the urban sprawl of Johannesburg in this ""Beloved"" Alan Paton novel","Cry, the Beloved Country"
This term for a servant or follower has the same French origin as a type of filet,minion
"This man hosts ""Meet the Press"", the USA's longest-running TV show",Tim Russert
"Until Castro's 1959 victory, what's now the Museum of the Revolution served as this man's presidential palace",(Fulgencio) Batista
"Quick, raise a cup to Achille Gaggia, who created a domestic machine to make this in the late 1940s",espresso
Anthony Hopkins & Dan Hedaya: this political figure,Richard Nixon
Kiril Lakota is the Russian priest who is elevated to Pope in this 1963 Morris West novel,The Shoes of the Fisherman
"If you're lucky, your remuneration will be this, an adjective from the same Latin root",munificent
He helped overthrow Marcos & was later president of the Philippines himself,Fidel Ramos
"A 450' monument to this Cuban poet & ""Father of the Nation"" stands in Havana's Havana's Revolution Square",José Martí
He was the first vice president to cast zero tiebreaking votes in his capacity as president of the Senate,John Tyler
Her last husband,Marc Antony
"Mike, Carol, their son Greg & his 5 other siblings",The Brady Bunch
"When George Washington was sworn in on April 30, 1789, he was wearing one of these weapons",a sword
The angel shark is so-named because its pectoral fins are shaped like these,wings
"In 1920 he celebrated the birth of his only child, Christopher Robin",A.A. Milne
Take this dessert & you're surprising or unusual,the cake
The critter that ended her life,an asp
"Ross, his sister Monica, his ex-wife Carol, his ex-wife Emily & his ex-wife Rachel",Friends
This South American weapon consists of a hollow reed & a dart,a blowpipe (or blowgun)
"Britannica says that the pygmy sperm type of this creature ""is of no commercial value"" (probably a blessing)",a whale
"After developing his Maine hunting shoe in 1911, he opened a mail order business",Bean
Suffer a heavy financial loss & you take one of these; & there are no bubbles,a bath
The city where she died in 30 B.C.,Alexandria
"Ray, Debra, their 3 kids, Robert, Marie & Frank",Everybody Loves Raymond
"From an imitative Czech word for ""whistle"", it's any small gun held & fired with one hand",a pistol
"(Hi, I'm Jeff Probst [in Thailand].)  Several species of these migratory sea creatures, including green & hawksbill, lay their eggs on Tarutao's beaches",a turtle
"He designed the Richelieu Wing of the Louvre, as well as the pyramidal glass entrance",I.M. Pei
"To leave hurriedly is to take one of these, so have a puff ready",a powder
"About 70 feet high each, one of these obelisks is in Central Park, another by the Thames River",Cleopatra's Needle
"Rev. Eric, Annie & their 7 wholesome children",7th Heaven
The 16th c. Swiss turned their foes into Swiss cheese with this metal-tipped spear similar to a lance,a pike
"The male of this ""musical"" species uses its large claw to attract females",a fiddler crab
