Question,Answer
Population 17 million & built on the ruins of Montezuma's capital,Mexico City
"For the soup course, you may try the kreplach or this beet soup",borscht
Who knew?  Ne Win deposed U Nu in a coup & did 2 stints as the leader of this Asian country,Myanmar (Burma)
"On the Australian exchange, KLA symbolizes a hotel corporation named for this creature",koala
"Aretha Franklin's ""title"", it's also the title of her 1992 anthology album","""Queen of Soul"""
In the 1940s Selman Waksman coined this term to describe substances that kill harmful bacteria,antibiotic
"Population 11 million & home to the ""Gate of Heavenly Peace""",Beijing (Peking)
"This fancy word for food cut into matchstick strips, like the cheeses & meats in a chef's salad, sounds like a woman's name",julienne
George & Jeb Bush were the first two brothers to become governors simultaneously since 2 with this last name in 1971,Rockefeller
It's AC on the TSE (Toronto Stock Exchange),Air Canada
"In 1972 this legendary soulman won an Oscar for his theme from the movie ""Shaft""",Isaac Hayes
This term for a substance that speeds up a chemical reaction is also a pedal in a car,accelerator
Population 1.4 million & occupied by Soviet troops from 1979 to 1989,Kabul
"Since 1869, this soda brand, with flavors including cream soda & Cel-Ray, is just what the doctor ordered",Dr. Brown's
"The only U.S. president to marry the same woman twice, once in 1791 & once in 1794",Andrew Jackson
"The London Stock Exchange's FTSE 100 Index includes RR, this company",Rolls-Royce
"(Cheryl of the Clue Crew at Studio A of the Motown Museum in Detroit)  Motown's first million-seller was this group's song that says, ""My mama told me you'd better shop around""",The Miracles
Pennyworth is the last name of this loyal servant of Batman,Alfred
Population 1.7 million & host of the world-famous Chopin piano competition,Warsaw
This deli name for cold-smoked salmon refers to a Canadian province,nova (Nova Scotia)
This founder of the Jesuits was imprisoned on 2 occasions during the Spanish Inquisition,St. Ignatius Loyola
This man seen here founded the financial company listed on the Big Board as SCH,Charles Schwab
"It was all in the family when this soulful act took the song ""Family Affair"" to No. 1",Sly and the Family Stone
"From the Greek for ""air"", this type of exercise, like jogging, makes the heart & lungs work to oxygenate muscles",aerobic
"""A Bird's Eye View of Paris"" & ""The Bells"" are chapters in this 1831 novel",The Hunchback of Notre Dame
It's the square where you'd find the monument seen here,Trafalgar Square
"Steve Carell won an MTV Movie Award for playing Andy Stitzer, the title character of this 2005 film",The 40-Year-Old Virgin
This company has gone abbrev. happy with an HD XL DVR that records up to 150 hours of HDTV with THX,TiVo
"Rhode Island has 13 of these on its state flag, Texas only one",a star
Fiddle me this: This emperor born in 37 A.D. could really burn up the stage at Caesars Palace,Nero
She lost some sheep,Bo Peep
"It's Sir Christopher Wren's masterpiece, seen here",St. Paul's
"This Steve won a WGA award for his adapted screenplay ""Roxanne""",Steve Martin
This search site's browser called Chrome has an incognito mode for anonymous surfing,Google
This bovine is found on the flags of both Kansas & Wyoming,a buffalo
Aargh!  He stuck long lit matches under his hat to frame his famous facial hair in fire; let's book him at Treasure Island,Blackbeard
This government organization was founded in 1924 to prevent illegal immigration,Border Patrol
"London's first new bridge in more than 100 years, it opened to foot traffic in the historic year of 2000",the Millennium Bridge
This Dodger first baseman won 4 straight gold gloves (1974-1977),Steve Garvey
"(Alex, at Sony headquaters in Tokyo, Japan, takes a picture of you.)  Able to go from wide angle to telephoto without an equipment change, the Sony A100 is a classic DSLR, which stands for ""digital"" this",single lens reflex
A flaming one of these on Indiana's flag represents liberty & enlightenment,a torch
"Showgirls in green sleeves--& little else--will accompany this king as he plays his legendary hit ""Greensleeves""",Henry VIII
"An old-timey central European, or a modern artsy type",a Bohemian
This place has your ticket to concerts and sporting events,Wembley Stadium
"His ""Higher Love"" won him the 1986 Record of the Year Grammy",(Steve) Winwood
"DirectX software is perfect for gamers; these ""controls"" that end in ""-ex"" help applications share information",ActiveX
"Ohio's is the only flag in this shape with swallowtails, coveted by baseball teams",a pennant
"Britannica says this WWI spy was ""willing to appear virtually nude in public""--can't wait to see her dance in Vegas",Mata Hari
Weak acid used in roach powder & eyewash,boric acid
"This venue, seen here, was dedicated to Queen Victoria's husband",Royal Albert Hall
1985 brought a National Medal of Technology to these 2 Steves who co-founded a little company,Wozniak & Jobs
"You can create your own species and universe with this game, whose name comes from the Greek for ""seed""",Spore
Its flag uses the red & yellow colors of the Spanish flag & the sun symbol of the Zia Indians,New Mexico
"It's Luxor or bust for this royal wife, known for her painted bust since the 18th dynasty",Nefertiti
"1932 ""army"" that marched on Washington",the Bonus Army
One of the 2 landlocked countries that border the Czech Republic,(1 of) Austria (or Slovakia)
Best Picture-nominated period piece with Anthony Hopkins & Emma Thompson as house servants,The Remains of the Day
"Parties at her Atlanta home--now a museum--serve martinis in Mason jars, a favorite of hers",(Margaret) Mitchell
This company took a big step in computer animation by buying Pixar,Disney
"To preserve the buffalo, the Oglala branch of these Indians tried to keep folks from using the Bozeman Trail",the Sioux
"In 2002 this female rapper had her biggest hit, ""Gangsta Lovin'"" featuring Alicia Keys",Eve
"A landlocked country the size of Arkansas, its ethnic groups include Newars & Sherpas",Nepal
"""In the Name of the Father"", believe us that this guy got a lead actor nod for that film",Daniel Day-Lewis
"This author of ""The Tale of Mrs. Tiggy-Winkle"" looked a bit like Mrs. Tiggy-Winkle when she wore a frilled white cap",Beatrix Potter
"""In Dreams"" & ""Dreamgirls"" are 2 films from this studio founded by a trio",DreamWorks
"(Jimmy of the Clue Crew reports from the Gathering of Nations in Albuquerque, NM.)  Nightmares get caught in the webs of these Ojibwa craftworks, & the morning sun burns them away",dreamcatchers
"Chopin composed a ""Revolutionary"" this piece",Étude
"5 miles from Rimini, Italy, this nation has a population of about 30,000",San Marino
"1998 contender featuring Clooney, Penn, Travolta, Nolte & Harrelson (war is hell on top billing)",The Thin Red Line
"This author who set ""The Return of the Native"" in Wessex had a terrier named Wessex",(Thomas) Hardy
"In 1923 siblings Harry, Albert, Samuel & Jack established a studio under this name",Warner Brothers
The Penobscot are represented in the legislature of this state where you'll find Penobscot Bay,Maine
"Sheikh Hamid bin Khalifa al Thani rules one, specifically Qatar",an emirate
Eritrea's independence made this neighbor landlocked,Ethiopia
Actor Massimo Troisi died shortly after delivering this occupational 1994 movie,Il Postino
"Nathaniel Hawthorne died while traveling with this N.H.-born U.S. president, his close friend",(Franklin) Pierce
The Paramount holdings of this company include MTV & Comedy Central,Viacom
"(Jimmy of the Clue Crew gives the clue after a Native American speaks in his native language, subtitled in English.)  ""They made code to help the Allies""  The first tribe relocated to Oklahoma's Indian Territory was this southern one; speakers of its language helped in World War I, like Navajo code talkers in World War II",the Choctaw
"It's a person with refined taste, especially in food & wine",an epicure
"Si, it's the smallest landlocked country in the Americas",Paraguay
"Forgot this nominee with Sissy Spacek & Tom Wilkinson?  Well, it is only a prepositional phrase",In the Bedroom
"She co-authored a book about ""The Decoration of Houses"" before writing ""The House of Mirth""",Edith Wharton
"Started in 1890, this conglom shows off its products on the networks it owns, like Sci Fi, USA & Bravo",GE
The Klamath tribes run the Kla-Mo-Ya casino in this state,Oregon
"This decongestant is used by those suffering from hay fever, colds & allergies",ephedrine (epinephrine accepted)
"This 1928 work repeats a theme, almost entirely in C major, in an unvarying rhythm & has a crescendo lasting 17 minutes",Boléro (by Ravel)
"Tailed this title kid to a balcony, heard his chippie say, ""Deny thy father and refuse thy name""",Romeo
"One of the first observations of this U.S. holiday was May 30, 1868 on the order of General John Logan",Memorial Day
"Originally, this title woman was called Miss Daisy Hawkins, but that didn't sound lonely enough",Eleanor Rigby
Monterey Jack,United States
A close friend,chum
"Like his contemporary Mr. Tweed, Alexander Shepherd, who helped pave Washington, D.C., had this nickname","""Boss"""
"This title guy thinks his wife's cheatin'; says ""She with Cassio hath the act of shame a thousand times committed""",Othello
"On Hogmanay, December 31, Scots in London gather at St. Paul's Cathedral to join hands & sing this song","""Auld Lang Syne"""
"For Paul McCartney, this Beatles song title will become true on June 18, 2006","""When I'm Sixty-Four"""
Cheddar,England
The sound-transmitting membrane in your hearing organ,eardrum
This D.C. structure seen here is in the style of Rome's Pantheon,Jefferson Memorial
Impressive trail of corpses in this title guy's wake: the Dukes of Clarence & York & the Prince of Wales,Richard III
"This holiday was first observed on May 10, 1908 in Philadelphia & Grafton, West Virginia",Mother's Day
"(Alex: Alright, let's go to Cheryl at the Santa Monica Pier for this)  Today, we're all living in a yellow submarine; the Beatles found this colorful body of water in the song",Sea of Green
Neufchatel,France
It was in L'Enfant's original plan to name the diagonal avenues for states with this avenue as the major one,Pennsylvania Avenue
"Investigating a possible regicide by this fella; got his address, Dunsinane, but his wacked-out wife worries me",Macbeth
"On June 11, with parades & luaus, Hawaiians honor this king who united the islands in 1810",Kamehameha
"""Let me hear your balalaikas ringing out, come and keep your comrade warm"" here, the title of a '68 song","""Back in the U.S.S.R."""
Asiago,Italy
This pool gained fame in 1974 when stripper & congressional companion Fanne Foxe frolicked in it,the Tidal Basin
Something's rottin' in Denmark & it's the 2 corpses of these courtiers; an ambassador tells of their deaths in 5.2,Rosencrantz & Guildenstern
"On Nov. 29 this state celebrates the birthday of its governor Nellie Tayloe Ross, the USA's first woman governor",Wyoming
"He's ""As blind as he can be, just sees what he wants to see""","""Nowhere Man"""
Gruyere,Switzerland
A silvery-white metallic element with the atomic number 13,aluminum
The Smithsonian Institution building seen here is commonly known by this imposing name,"""The Castle"""
From 1757 to 1762 this man was ambassador extraordinaire of the American colonies to Great Britain,Benjamin Franklin
It doesn't take a high I.Q. to figure out that .iq represents this nation,Iraq
Rose,Eros
"On Jan. 19, 1977 President Ford pardoned this woman who'd been convicted of treason in World War II",Tokyo Rose
"Michael Steadman wouldn't have made it in ""Logan's Run"", where no one lives past this age",30
Existing country codes range from .ac (Ascension Island) to .zw (this country),Zimbabwe
Deter me,Demeter
In 1925 this sage covered the Scopes Trial for the Baltimore Sun,H.L. Mencken
"Lanterns hung in this ""Old"" church warned patriots of an impending attack in April 1775",the Old North Church
"In ""Gattaca"", it's odd that he plays a genetic failure but appropriate that he falls for Uma Thurman",Ethan Hawke
"Keep quiet with .sh, the code for this south Atlantic island, a place of exile for Napoleon",St. Helena
Noise pod,Poseidon
"His journals in 1960 on ""The Making of the President"" were turned into a book in 1961",Theodore H. White
In school this phrase ends English or says history is history,class dismissed
"(Alex: Here's Cheryl at the Waldorf-Astoria Hotel in New York)  On November 28, 1946 the Allied Council adjourned their peace talks here at the Waldorf for a dinner of this",turkey for Thanksgiving
"The first sequel to ""Planet of the Apes"", it preceded ""Escape from..."", ""Conquest of..."", & ""Battle for...""",Beneath the Planet of the Apes
It's no B.S. that these islands in the West Indies are coded .bs,the Bahamas
Run USA,Uranus
"A 1965 collection of his articles was titled ""The Kandy-Kolored Tangerine-Flake Streamline Baby""",Tom Wolfe
It expanded with the threat of nuclear war & is now under the Federal Emergency Management Agency,Civil Defense
"This N.Y. woman's 1970 campaign slogan was ""This woman's place is in the House -- the House of Representatives!""",Bella Abzug
This 1973 Woody Allen film shows us a future that knows the health benefits of steak & fudge,Sleeper
"Tune in to .fm, the Federated States of this",Micronesia
Hair depot,Aphrodite
"Not Goober's, not Gomer's, but this Pyle's reports from Europe & the Pacific during WWII are famous",Ernie Pyle
"Butte, Montana lies on this rocky ridge that separates North America's east- & west-running rivers",the Continental Divide
"The creator of this Minnesota town says its name is Ojibwa for ""Place where we waited all day for you in the rain""",Lake Wobegon
"A former Socialist, he formed the anti-Communist Fascist Party in 1919",Benito Mussolini
"This ""frozen"" fermented dairy product resembles soft-serve ice cream in texture",Frozen yogurt
The most popular toy of the '96 Christmas season was this Sesame Street doll,Tickle Me Elmo
Canadians observe it the second Monday in October; we celebrate it on a Thursday in November,Thanksgiving
"In ""In Retrospect"" 1960s defense secretary Robert S. McNamara agonizes about this war",Vietnam War
An oak or elm at no cost,Free tree
"On Aug. 27, 1789 this country's national assembly issued its declaration of the rights of man",France
"This whipped egg white topping for lemon pies will ""weep"" or turn rubbery if you're not careful",Meringue
"This designer's cK be is ""The New Fragrance for People"", male or female",Calvin Klein
Mardi Gras comes at the end of the carnival season & the beginning of this 40-day period,Lent
"First published in 1988, this Thomas Harris book featuring Hannibal Lecter was a paperback bestseller in 1991",The Silence of the Lambs
A lunar eating utensil,Moon spoon
Initially Emmeline Pankhurst secured the right to vote in England only for these women,Married women
These 3 flavors usually make up Neapolitan ice cream,"chocolate, strawberry & vanilla"
"This company created the Virtual Boy, a 3-D game system",Nintendo
It's the Jewish Day of Atonement,Yom Kippur
"This late children's book author was back on the list in 1995 with ""Daisy-Head Mayzie""",Dr. Seuss
Amiable rodents,Nice mice
Prussia's King Wilhelm I assumed this title in 1871 when he was crowned emperor of Germany,Kaiser
These whole wheat crackers are often crushed to make a pie crust,Graham crackers
"After The Sugarcubes dissolved in 1992, this Icelandic lead singer went solo",Bjork
This spring festival sounds like a ship's distress call,May Day
"With his 10th anniversary book a bestseller, this comic strip's artist Bill Watterson quit the strip",Calvin and Hobbes
Amply heated housing for students,Warm dorm
The Dutch Cape Colony took its name from this cape,Cape of Good Hope
Fannie Farmer's recipe for old-fashioned gingersnaps calls for 1/2 cup of this liquid sweetener,Molasses
The introduction of Dolly the Sheep to the world kicked off a debate on the ethics of this in February 1997,Cloning
"This holiday was first suggested by J. Sterling Morton, a future Secretary of Agriculture",Arbor Day
"This retired general can give his ""My American Journey"" his own 4 stars",Colin Powell
Any irritable New York baseball player,Cranky Yankee
King Midas almost died of hunger because everything he touched turned to this,Gold
The mysterious Bermuda Triangle region lies within this ocean,Atlantic Ocean
"She delivers the line ""Goodnight, goodnight!  Parting is such sweet sorrow""",Juliet
"In 1774 this Virginian wrote the pamphlet ""A Summary View of the Rights of British America""",Thomas Jefferson
This Pole wrote a polonaise in G minor in 1817 at the age of 7,Frederic Chopin
The World of Coca-Cola in this state capital has a 1930s vintage soda fountain,Atlanta
The Fates were the daughters of Themis & this supreme Greek god,Zeus
"Rome wasn't built in a day, but it was built on the banks of this river",Tiber
"Fairies in this play include Cobweb, Peaseblossom & Mustardseed",A Midsummer Night's Dream
In 1943 this PT-109 skipper helped save the lives of his crew & won a Purple Heart,John F. Kennedy
"He wrote ""The Well-Tempered Clavier"" to teach his family musicianship & keyboard technique",J.S. Bach
"A Kenly, North Carolina museum is devoted to the history & economic impact of this crop",Tobacco
This narrow strait is so named because Phrixus' sister Helle drowned in it,Hellespont
The Aleutian Islands separate the Pacific Ocean from this sea,Bering Sea
"In this play, Rosencrantz & Guildenstern almost always appear together",Hamlet
This future president graduated from Abilene High School in 1909,Dwight D. Eisenhower
"From 1761 to 1802 this composer nicknamed ""Papa"" worked under the patronage of the Esterhazy princes",Joseph Haydn
"This ""Roots"" author's childhood home in Henning, Tenn. has memorabilia relating to his work",Alex Haley
The nymphs of Hermes taught Aristaeus to make this dairy product; perhaps it was feta,Cheese
"Fed by the Jordan River, it's the saltiest body of water on Earth",Dead Sea
"At Bosworth Field, he shouts, ""A horse!  A horse!  My kingdom for a horse!""",Richard III
"While at Princeton, he was a member of the American Whig Society debating club",Woodrow Wilson
"After the failure of this man's ""Tannhauser"" in Paris, Gounod wrote, ""God give me a failure like that""",Richard Wagner
"A hall of fame devoted to this sport in Colorado Springs honors Brian Boitano, Katarina Witt & others",Figure skating
This Greek goddess of the hunt turned herself into a white doe to escape the Aloeids,Artemis
"Belgium's seacoast, about 40 miles long, is on this sea",North Sea
They're the 3 daughters of King Lear,"Cordelia, Goneril & Regan"
In 1820 this president ran unopposed for reelection,James Monroe
"He revised ""Madama Butterfly"" in the weeks following its less-than-successful La Scala premiere",Giacomo Puccini
This NYC museum designed by Frank Lloyd Wright was originally called The Museum of Non-Objective Painting,Guggenheim
A military post & a Tennessee city are both named for this first U.S. Secretary of War,Henry Knox
"On Nov. 15, 1777 Congress adopted this constitution but it wasn't ratified by the states until March 1, 1781",the Articles of Confederation
"Ah, can you smell it? The name of this former British colony is Chinese for ""fragrant harbor""",Hong Kong
"A team's most reliable relief pitcher is called this, as he slams the door on the opposition",a closer
It's the tallest of all land quadrupeds,the giraffe
"A 1903 G.B. Shaw play is called ""Man And"" him",Superman
"Enjoy the simple things, like a sunny day; in 1913 this ""morbid"" California region hit a balmy 134 degrees",Death Valley
"I send you ""H&K"", these 2 proofs of my love",hugs & kisses
"Mountain ranges in the U.S., Mexico & the Philippines all have this name meaning ""mother mountain""",Sierra Madre
"(Jon of the Clue Crew holds a baseball with his fingernails.)  Here's the grip for this pitch, a Tim Wakefield specialty; his only goes about 65 miles per hour, but he's won more than 170 games",a knuckleball
This horned mammal is the largest odd-toed ungulate,the rhino
"Some might say Polyphemus of this race was rude in eating Odysseus' men, so Odie blinded him",Cyclops
"Folks come & go, but pals like this, who fill a man's face with birdshot on a quail hunt in Feb. 2006, you remember forever",Dick Cheney
"""CYT"" means this, regarding the next time I'll grace you with my visage",see you tomorrow
"(Jon of the Clue Crew points to a spot on the globe.)  Appropriately, Australia--located here near the bottom of the globe--gets its name from a Latin word meaning this",south
The ball got by the catcher & the runner's in from third--it was the hurler's fault & will be scored as this,a wild pitch
It's the largest living deer species in the world,the elk (or moose)
"This black Sabbath song says, ""He was turned to steel in the great magnetic field""","""Iron Man"""
Life's wandering road may take you to this 555-foot-high obelisk at 15th & Constitution Avenue NW in D.C.,the Washington Monument
"""KIT"" tells a pal to do this, though he may be far away",keep in touch
"The name of this Indonesian island is believed to come from a word for barley, not coffee",Java
Add 1 letter to the illegal spitter to get this pitch that drops suddenly,a splitter
This scaly mammal of the order Edentata is related to the sloth & the anteater,the armadillo
"If you're driving & one of these pointing to the right lights up, turn right!",a Green Arrow
"Beauty's in the eye of the beholder; one may behold this Iowa man's 1931 painting ""The Midnight Ride of Paul revere""",Grant Wood
"""EM?"", you really expect me to believe you don't know ""EM?"" stands for this?",Excuse me!
"This 5,700-square-mile national park in Tanzania means ""great open place""",Serengeti
"Once the batter's seen the heat, time to fool him with this, named for the difference in the speed of the pitch",a changeup
"This medium-sized, distinctly marked cat of Asia has the scientific name Neofelis nebulosa",clouded leopard
Nondescript name of the Volkswagen seen here,the Thing
"To everything, there is a season: he was the first president who was limited to 2 full terms of office by the Constitution",Eisenhower
"Careful! ""P911"" is a text message alert about the looming presence of one of these",a parent
Jefferson Davis was elected to a 6-year term as President of the CSA early in this year,1861
"William Daniels was a snooty doc on ""St. Elsewhere"" & Anthony Daniels played this snooty character in ""Star Wars""",C-3PO
Oncology,cancer
"This breakfast fruit comes in 3 different flesh colors: red, pink & white (which is actually yellow)",grapefruit
"""Samuel Spade's jaw was long and bony""",The Maltese Falcon
Don't go to a shopping mall if you've got this fear of public spaces,agoraphobia
"Like Lincoln a few months later, Davis was born in a log cabin in this state",Kentucky
"Bill Paxton was in ""Titanic""; this other Bill played the president in ""Independence Day""",Pullman
Petrology,rock(s)
"This shortcake staple is rich in Vitamin C, with about 90 milligrams per serving",strawberries
"""Rosemary and Guy Woodhouse had signed a lease on a five-room apartment in a geometric white house""",Rosemary's Baby
Watch out for these sudden movements of snow--a 250-mile-an-hour one happened in the U.S. in 1980,an avalanche
"A West Point graduate, Davis fought for the U.S. in this 1840s conflict",the Mexican War
"This star of ""School of Rock"" says he & Philip Seymour Hoffman once read for the same roles (Philip got the parts)",(Jack) Black
Viticulture or oenology,"vineyards, grape-growing"
Up to 88% of this green-skinned fruit's calories are fat,the avocado
"""On Friday noon, July the twentieth, 1714 , the finest bridge in all Peru broke""",The Bridge of San Luis Rey
"From the Latin for ""to set forth"", it means fitting or at the right time",apropos
Davis' vice president was this former U.S. representative from Georgia,Alexander Stephens
"Sam Neill was in 2 ""Jurassic Park"" films; lookalike Hugo Weaving was the menacing Agent Smith in this trilogy",The Matrix
Epistemology,knowledge
Dishes a la Florentine are traditionally presented on a bed of this vegetable,spinach
"""Except for the Marabar Caves ...the city of Chandrapore presents nothing extraordinary""",A Passage to India
In the Bible he had a whale of a time as the husband of Jezebel,Ahab
From 1853 to 1857 Davis served as this president's Secretary of War,Pierce
"Erika Christensen was in ""The Upside of Anger""; this lookalike was the ""me"" in ""The Prince & Me""",Julia Stiles
Mycology,fungus
The Italian plum is one variety of this member of the nightshade family,tomatoes
"""A screaming comes across the sky""",Gravity's Rainbow
An historical duchy in Southwestern France between Bordeaux & the Pyrenees,Aquitaine
This wife of Henry VIII was the aunt of the powerful Holy Roman Emperor Charles V,Catherine of Aragon
Since 1937 this military post has been the site of the United States' gold bullion depository,"Fort Knox, Kentucky"
"On September 27, 1998 Philip Ozersky caught a ball hit by this man & later sold it for $2.7 million",Mark McGwire
"When Benny Goodman was doing his swinging, it was usually with this woodwind in his mouth",Clarinet
"""A Tale As Old As Time"" is the subject of this musical","""Beauty and the Beast"""
"Americans eat about 11 billion slices of pizza a year, with this as the favorite topping",Pepperoni
Al's household jobs,Gore's chores
Total number of stars on the U.S. flag in 1777,13
To play carom billiards you have to buy this many balls,3
This bent steel rod struck by a small metal rod is used in the final movement of Beethoven's Ninth,Triangle
This long-running musical won 8 Tony Awards in 1987,"""Les Miserables"""
It's the all-time top-grossing film,Titanic
Dan's laments,Quayle's wails
"He's the leader of the Union forces, seen here",Ulysses S. Grant
Halex' Elite 3-Star balls for this sport are made of the highest quality celluloid,Ping-pong/table tennis
The barrel in this air-powered instrument is rotated & can have several tunes in its repertory,Organ
"Andrew Lloyd Webber wrote the ""haunting"" music for this show","""Phantom of the Opera"""
"Undergrad tuition at this Cambridge ""institute"" is over $26,000; room, board & books add another $10,000",MIT (Massachusetts Institute of Technology)
George's posteriors,Bush's tushes
"After a plea from his son, Abe Lincoln was the first to give a presidential pardon to one of these birds",(Thanksgiving) Turkey
"A few of these balls smuggled aboard Apollo 14 were left on the moon, far away from the landing site",Golf balls
"Total number of musicians you need to play all of ""The Music Man""'s trombones & coronets in the big parade",186 (76 + 110)
"""Wouldn't It Be Loverly"" to name this musical","""My Fair Lady"""
"The 3 largest U.S. national parks, totaling about 20 million acres, are in this state",Alaska
Aaron's insults,Burr's slurs
"On July 22, 1987 this Soviet leader agreed to a U.S. proposal to ban medium- & short-range nuclear weapons",Mikhail Gorbachev
The man on the trophy first given by the Downtown Athletic Club in 1936 is holding one of these balls,Football (Heisman Trophy)
"About 8 feet long if stretched out, this oboe family member can sound comedic or sad",Bassoon
"This 2000 musical wasn't written in the stars, but by Linda Wolverton, Elton John & Tim Rice","""Aida"" (new version)"
The life expectancy in the U.S. is 76 years; this country between Spain & France is tops with over 83 years,Andorra
Gerald's leaping noblemen,Ford's lords
He's first in line to the British throne,Prince Charles
"Warwick, Cranston, Pawtucket",Rhode Island
"1997: ""Not since Albert Schweitzer has any one person had such an inspirational effect""",Mother Teresa
"Steven Hill of ""Law & Order"" played the leader of the IMF on this classic series before Peter Graves",Mission: Impossible
"He took ""Song Sung Blue"" to No. 1 in 1972",Neil Diamond
The gorilla is the largest member of this mammalian order,Primates
She married hotel heir Nicky Hilton at age 18,Elizabeth Taylor
"Rock Springs, Casper, Gillette",Wyoming
"1957: This movie star was ""The masculine counterpart of the girl of easy virtue who has a heart of gold""",Humphrey Bogart
Michaela is the full first name of this title character made famous by Jane Seymour,"Dr. Quinn, Medicine Woman"
In this 1971 actioner Sean Connery returned as Agent 007,Diamonds Are Forever
This big screen bio recounted the trials & tribulations of gorilla advocate Dian Fossey,Gorillas in the Mist
The hemophiliac Alexis was this czar's only male heir,Nicholas II
"Duncan, Lawton, Muskogee",Oklahoma
"1939: ""He was a philosopher, using methods of science to achieve therapeutic ends""",Sigmund Freud
"In the original script for the pilot of this series, the leading male character was a bandleader named Larry Lopez",I Love Lucy
"Stolen in 1792, this unlucky gem now in the Smithsonian was once a part of the French crown jewels",Hope Diamond
The name of this famous gorilla used in sign language studies sounds like a drink made with chocolate,Koko
This country reverts to French control if the Grimaldi family fails to produce a male heir,Monaco
"Burlington, St. Albans, Rutland",Vermont
"1968: ""The first Soviet swallow in the cosmos""",Yuri Gagarin
"Before ""Stark Raving Mad"", Tony Shalhoub played Antonio, a Nantucket cab driver, on this hit sitcom",Wings
He's played the King of Siam on Broadway & Ritchie Valens on the big screen,Lou Diamond Phillips
"Discovered in 1966, Snowflake was the first known specimen of this type of gorilla",White/albino gorilla
"Later an emperor himself, Octavian was adpoted by this leader as his heir",Julius Caesar
"Boulder City,  Winnemucca, Henderson",Nevada
"1976: ""The pay phones he installed for guests at Sutton Place were legendary""",Jean Paul Getty
"[Hi, I'm Sharon Case]  The creators of this daytime soap, which I joined in 1994, first considered calling it ""The Innocent Years""",The Young and the Restless
This Major League Baseball team plays its home games in Phoenix,Arizona Diamondbacks
Kigali is the capital city of this African country famous for its mountain gorillas,Rwanda
His 2 acting Oscars have been awarded for playing a tough cop in 1971 & a brutal sheriff in 1992,Gene Hackman
"The oldest part of this Northern European capital lies on Stadsholmen, or ""City Island""",Stockholm
(July 23 - Aug. 22) This fire sign is ready to roar!,Leo
It's the first U.S. federal holiday of the year that honors a person,Martin Luther King Day
Broccoflower is a cross between these 2 veggies,broccoli & cauliflower
A loupe & a ring sizer are standard tools for this occupation,a jeweler
Spotless or pristine,clean
"This South American capital's full name means ""Our Lady of the Assumption""",Asunción
(April 20 - May 20) Quick decisions are necessary.  Be bullish!,Taurus
"This jr. was out of this world on Feb. 20, 1962; up to 162 miles, to be more precise",(John) Glenn (Jr.)
The Concord type of this is used to make jam & juice,grapes
It can be a tool of a croquet player or a percussionist,a mallet
"A division of a play, or the play's setting",a scene
"Its Gaelic name, Baile Atha Cliath, means ""town of the ford of the hurdles""",Dublin
"(Feb. 19 - March 20) Something's fishy, & it's this mutable water sign",Pisces
"Freddie Prinze Jr. is seen here with this gal, his wife & sometime co-star",Sarah Michelle Gellar
Casaba & cantaloupe are types of this fruit,melon
(Jon of the Clue Crew reports in front of a U.S. Postal Service truck.)  One important tool of a letter carrier is a pepper-based spray intended for this purpose,dog repellent (defense from dogs accepted)
A hereditary unit,a gene
"The name of this capital in the North Atlantic is Old Norse for ""smokey bay""",Reykjavik
(June 21 - July 22) Why so crabby?,Cancer
In 1940 FDR made Benjamin Davis Sr. the first black one of these in the Army,a general
This unloved cabbage family member is named for the capital of Belgium,Brussels sprouts
"People who take pictures of your insides wear dosimeters, which measure exposure to this",X-rays
A spongy organ near your stomach,a spleen
"The name of this Middle Eastern capital is Persian for ""warm place""",Tehran
"(Jan. 20 - Feb. 18) It's the age of this air sign. You may be a water bearer but you lift people's spirits, too",Aquarius
Seen here are the jr. & sr. versions of this legendary NASCAR family,Earnhardt
"In Latin a pirum is one of these fruits, not two",a pear
"(Sarah of the Clue Crew reports from Star City in Russia.)  Here at Russia's Star City, this type of apparatus used to separate liquids has been used to train cosmonauts",a centrifuge
To gather grain or knowledge,glean
The central nervous system of the body consists of the spinal cord & this organ,the brain
"This No Doubt singer went solo as a ""Hollaback Girl""",Gwen Stefani
The air flowing through a 767's engine on takeoff could inflate this Ohio-based dirigible in less than 10 seconds,the Goodyear Blimp
The athletic achievements of this American may never be topped,Lance Armstrong
"""Ahab's harpoon throwing started it, & I don't even like leg; I'm more of a breast mammal myself""",Moby-Dick
A member of Houston's newest NFL team,a Texan
These teeth are named for their resemblance to a dog's sharp teeth,the canines
"""Free Yourself"" & know that ""Life is not a Fairy Tale"" for this third ""American Idol"" winner",Fantasia Barrino
The Lockheed C-130 is known by this name of a mythic hero who slew the Hydra,Hercules
His stature in the early history of the United States was electrifying,Benjamin Franklin
"""Even though it's a theme park, I'm a method dino. To be convincing, I need to kill like I'm from the late Cretaceous""",Jurassic Park
"Past tense word often found before ""out"", as in ""Those $400 shoes ____ out Dad's credit card""",maxed
Eating quickly can cause these diaphragm spasms--Boo!,hiccups
"She knows ""We Belong Together"" so ""Don't Forget About Us""",Mariah Carey
"The first women to fly in a plane in the U.S., Mrs. Ralph van Deman, had a man with this last name as a pilot",Wright
This senator was a groundbreaker in 2000,(Joseph) Lieberman
"""I'm a snake with traditional values. It's unnatural for a boy to live with wolves & lead the monkey-people""",The Jungle Book
"From the Latin for ""poison"", it refers to a harmful substance",a toxin
