Question,Answer
"Chiang Ch'ing, this leader's wife, staged the Chinese ballet ""The Red Detachment of Women""",Mao Zedong
In June he announced he would not seek a second term as president of Austria,(Kurt) Waldheim
"A shrine in Allentown, Penn. is built above the spot where this patriotic symbol was hidden in 1777",the Liberty Bell
"This 19th century Danish philosopher was known to his followers as ""S.K.""",(Soren) Kierkegaard
"This company's co-founder Akio Morita was once in an American Express ""Do you know me?"" ad",Sony
Jesus Christ was crucified on this skull-shaped hill outside Jerusalem,Golgotha
In 1968 the Bolshoi premiered its ballet about this Roman slave revolt leader,Spartacus
"Germany's upper house, the Bundesrat, voted to remain in this city & not to move to Berlin",Bonn
"Cabrillo Nat'l Monument, on the coast of this California city, marks the site where Cabrillo landed in 1542",San Diego
"Alfred North Whitehead said European philosophy is ""a series of footnotes to"" this Greek",Plato
In 1968 Yasunari Kawabata became the first Japanese author to win this,the Nobel Prize for Literature
"The Homestake mine, the largest gold mine in the U.S., is in these South Dakota hills",the Black Hills
Mia Slavenska danced the role of Blanche DuBois at the premiere of this ballet in 1952,A Streetcar Named Desire
In October President Bush named William Barr to replace Dick Thornburgh in this job,Attorney General
"This national battlefield near Sharpsburg, Md. commemorates the bloodiest single day of the Civil War",Antietam
"John Locke believed no one is born with innate ideas, that at birth the mind is one of these",a clean slate (or tabula rasa)
"Kintaro Hattori may not ring a bell, but the name of this watch co. he founded should",Seiko
"This San Francisco area may take its name from ""Nabob"", a Hindi word meaning ""a rich man""",Nob Hill
"Martha Graham danced the lead in the first U.S. production of ""The Rite of Spring"" by this composer",Stravinsky
"This sport's WLAF crowned its first champions, the London Monarchs",(American) football
"Built in 1791, Portland Head Light in Maine was one of the first of these authorized by the U.S.",a lighthouse
St. Anselm is famous for his proof of this,the existence of God
He's the music director of the Boston Symphony Orchestra,Seiji Ozawa
"Ancient Rome's streets extended from this hill; today, it's the site of a complex of art galleries",the Capitoline
Sir Frederick Ashton was principal choreographer of this British company 1935-70,the Royal Ballet
The Navy apologized for blaming this battleship's gun turret explosion on one of its victims,the Iowa
"This sparsely populated state has the highest percentage of its workforce in tourism, about a third",Nevada
This expensive treat may be the eggs of the north Atlantic lumpfish; read the label!,Caviar
Little Richard & Rich Little were both born under this sign of the archer,Sagittarius
The design of the Franklin half dollar includes a deliberate crack in this object,The Liberty Bell
"In October Waynesville, Ohio hosts a 2-day festival devoted to this fermented cabbage dish",Sauerkraut
"Of the males of the 3, the one that can weigh the most",Bear
Math sign that looks like a hyphen,Minus sign
"Of the Earth's oceans, the Atlantic ranks here in size",Second
"People born under this fishy sign, like Tommy Tune, are often slim & make excellent dancers",Pisces
The face value of the 1-ounce gold American Eagle is $50; this is the face value of the 1/10-ounce,$5
In mid-July this Maine capital celebrates its Franco-American heritage with Le Festival de la Bastille,Augusta
The 2 you'd find naturally in Siberia,Bears & tigers
"2 Samuel 1:25 proclaims ""How"" have they ""fallen in the midst of the battle!""",The mighty
"In 1932 she crossed the Atlantic alone in 13 hours, 30 minutes",Amelia Earhart
"David Copperfield & Claudia Schiffer must have a lot in common; they share this ""maidenly"" sign",Virgo
"The figure on a Mercury dime is actually Liberty wearing these on her head, like Mercury",Wings
"Each summer Bridgeport, Connecticut holds a festival honoring this circus showman",P.T. Barnum
"The 2 that are digitigrade toe-walkers, as opposed to plantigrade, like humans",Lions & tigers
"The process of a cell with 46 chromosomes spilitting into 2 cells, each also with 46 chromosomes",Mitosis
In July 1866 one of these was laid across the Atlantic by the Great Eastern Steamer,Cable
"Roger Ebert is a Gemini & this partner is an Aquarius; hmmm, their signs are supposed to be compatible",Gene Siskel
"On the back of some of the Denver Mint's 1937 nickels, this animal is missing a leg",Buffalo
Many Mexican-Americans celebrate this day on when Mexico defeated France at the Battle of Puebla,Cinco de Mayo
This city's Herald was founded in 1910,Miami
"This ""sea"" that lies between the Azores & the West Indies is named for the brown gulfweed floating in it",Sargasso Sea
"Sissy Spacek was born on Christmas Day, so this is her sign",Capricorn
"Next U.S. one-dollar coin in order:  Morgan, Peace, Eisenhower....",Susan B. Anthony
The colors green for hope & red for struggle are prominently displayed during this African-American festival,Kwanzaa
Muscovite is a white type of this rock that splits into thin leaves,mica
"Some still believe a stone found in Kensington, Minn. proves these seafarers once visited there",Vikings
"Ogden Nash rhymed, ""I'm fond of women, also wine, but not the song of"" this Toklas pal",Gertrude Stein
The Great Karroo & the Little Karroo are dry tablelands in this African country's Cape Mountains region,South Africa
"Brown's Pennsylvania home was a ""station"" on this",The Underground Railroad
"In 1979 this TV sitcom got a new setting & a new title, ""Archie Bunker's Place""","""All In The Family"""
In 1996 Franck Goddio found the ruins of this queen's palace in the port of Alexandria,Cleopatra
"In 1922 this novelist said of Ezra Pound, ""He's teaching me to write, and I'm teaching him to box""",Ernest Hemingway
"The island of Anglesey, which the Welsh call Ynys Mon, lies off the northwest coast of Wales in this sea",Irish Sea
"2 of Brown's sons were killed during the attack on the federal arsenal at this site October 16, 1859",Harper's Ferry
(VIDEO DAILY DOUBLE): TV series that features the star seen here: (Lea Thompson),"""Caroline In The City"""
"In 1881 Claudius Rich surveyed this ancient city, including Nebuchadnezzar's summer palace",Babylon
"Longfellow said this ""Pride And Prejudice"" author's writings ""Are a capital picture of real life""",Jane Austen
The fleshy orange coat around the seed of this spice is peeled off & dried to form mace,Nutmeg
"This Baltic country's major cities include Kaunas, Klaipeda & Vilnius",Lithuania
"This 1862 song shared the melody from the chorus of ""John Brown's Body""","""The Battle Hymn of the Republic"""
"Harry Chapin's only No. 1 song; country singer Ricky Skaggs also had a hit with it, in 1996","""Cat's In The Cradle"""
"(VIDEO DAILY DOUBLE): The piece seen here found in Samothrace in 1950, is part of this ancient statue",Winged Victory of Samothrace
"To Robert Greene, Shakespeare was ""An upstart"" one of these black birds, ""beautified with our feathers""",Crow
"Also called Chinese parsley, it's a welcome addition to rice or salsa when chopped",Cilantro
The only river in this Chilean desert to reach the sea is the Loa,Atacama
In 1855 Brown & 5 of his sons went to this territory to help the antislavery battle & while there get some land,Kansas
V.C. Andrews' career as an author took off with this 1979 novel,"""Flowers In The Attic"""
In November 1996 remains believed to be this pirate's ship were found off North Carolina,Blackbeard
"Yeats described this ""Arms And The Man"" playwright as ""An athiest who trembles in the haunted corridor""",George Bernard Shaw
"The name of this herb essential to French cooking is derived from the Greek for ""dragon""",Tarragon
"The westernmost of Canada's prairie provinces, it's bordered on the west by British Columbia",Alberta
In 1858 this president of the U.S. with the same initials offered a reward for Brown's capture,James Buchanan
In this 1995 film Christian Slater defends Alcatraz inmate Kevin Bacon after he kills another prisoner,"""Murder In The First"""
Composer whose works inspired stage hits by David Henry Hwang & Jonathan Larson,Giacomo Puccini
"Playwright George Aiken dramatized this Stowe book & first performed it at Troy, New York, on Sept. 27, 1852",Uncle Tom's Cabin
"In 1996 this Stanford golfer won the NCAA title; the following year, he won the Masters",Tiger Woods
Pepsi Cola is a beverage; Pensacola is a seaport in this state,Florida
Colby cheese was first made there & is named for a town there,Wisconsin
"The first Asian-American U.S. senator was Hiram Fong, who began representing this state in 1959",Hawaii
Ich liebe dich,German
In 1857 this husband of Queen Victoria was given the title Prince Consort,Prince Albert
"The 2005 championship in this sport was held in Stowe, Vt.; the 2006 event, in Steamboat Springs, Colorado",skiing
"Before entering a chateau, you might remove your chapeau, which is one of these",a hat
"""Balmer"" is the local pronunciation of the largest city in this state",Maryland
In 1993 this person became the first Asian American to anchor a major network TV newscast,Connie Chung
Ya vas lyublyu,Russian
"Carolers at Christmastime 1855 first sang this song whose title precedes ""Glory to the newborn King""","""Hark! The Herald Angels Sing"""
"Since 1966 this Big 10 football coach has won a record 21 Bowl games, including the 2006 Orange Bowl against Fla. State",Joe Paterno
Anesthesia is something you get before surgery; Anastasia was the youngest daughter of this Russian empress,Alexandra
Shots like the one seen here show you why it's the Evergreen State,Washington
The first Asian American to command a U.S. combat battalion was Young Oak Kim during this war,WW II
Jag alskar dig,Swedish
In 1852 Schleswig was made a part of this Scandinavian nation; in 1864 it was lost to Prussia & Austria,Denmark
"Chad Fox is one of only 2 men to win any NCAA gymnastics event 4 straight years; his specialty was this ""leaping"" one",the vault
A Kugel is a crusty baked pudding; kegling is another name for this game,bowling
Republicans Sam Brownback & Pat Roberts are its senate delegation,Kansas
"The first Asian to win an acting Oscar was Haing Ngor, Best Supporting Actor for this 1984 film",The Killing Fields
Wo ie ni,Chinese
In 1852 this singer married her accompanist Otto Goldschmidt in Boston while touring America,Jenny Lind
"2 college players have rushed for more than 2,300 yards in a season: Barry Sanders & this USC back, later a Raider",Marcus Allen
"Alimony is what you pay to an ex; this is a brittle silvery-white metallic element, atomic no. 51",antimony
"Aside from 3 West Coast states, it was the westernmost state of the lower 48 won by Kerry in 2004",Minnesota
"Sadly Ellison Onizuka, the first Asian American in space, was on this 1986 shuttle flight",Challenger
Yr wyf i'n dy garu di,Welsh
"The opposite of antibiotic, it's a term for healthful bacteria in yogurt",probiotic
"An aggressive ""60 Minutes"" interviewer, back in the 1950s he hosted ""Guess Again"" & ""The Big Surprise""",Mike Wallace
The most-visited Catholic shrine in the Americas is Mexico's Basilica of Our Lady of this,Guadalupe
"Though born in San Francisco, he is best known for his verse dealing with New England life, as in ""North of Boston""",Robert Frost
She's the only first lady whose first name was Mary,Mary Todd Lincoln
It makes up about 21% of the air we breathe,oxygen
"In astronomy, Ptolemy's geocentric model gave way to the Copernican one described by this adjective",heliocentric
"Among the many game shows hosted by this man seen here was one called ""How's Your Mother-In-Law?""",Wink Martindale
"In 1980, Dr. Robert Schuller dedicated this 10,000-window glass edifice in Garden Grove, California",Crystal Cathedral
"""In Flanders Fields"" these flowers ""blow/between the crosses, row on row""",poppies
"Nickname of Ms. Mallon, who infected at least 50 people with a certain disease between 1900 & 1915; 3 died",Typhoid Mary
International relief organization founded in England,Oxfam
Hydrogen molecules are formed by this type of bond in which 2 atoms share a pair of electrons,covalent
"This TV game show producer also hosted ""This is Your Life"" & ""Truth or Consequences""",Ralph Edwards
In 1974 Reims Cathedral added stained-glass windows by this Russian-born artist,(Marc) Chagall
Gloriana is the title character in this epic poem by Edmund Spenser,The Faerie Queene
"Her 1875 book would ultimately be named ""Science and Health with Key to the Scriptures""",Mary Baker Eddy
"""Deafening silence"", for example",oxymoron
"A common word for polymers; in physics, it means material that can be deformed & keep its new shape",plastic
"He played Danny Tanner on ""Full House"" & now has his hands full as the host of the game show ""1 vs. 100""",Bob Saget
(Kelly of the Clue Crew reports from Temple Church in London.)  London's Temple Church was built by the crusading Knights Templar to resemble this Jerusalem church on Jesus' burial site,the Church of the Holy Sepulchre
"This British poet wrote, ""That's my last duchess painted on the wall, looking as if she were alive""",Robert Browning
In 1959 she found the skull of a human-like creature that lived about 1.75 million years ago in Olduvai Gorge,Mary Leakey
Pacific coast California city in Ventura County,Oxnard
"(Jimmy of the Clue Crew reports from a science lab.)  Because the structure of oil doesn't allow certain bonds, it's called this type of molecule, from words meaning ""fear of water""",hydrophobic
"Nicknamed the ""Queen of Mean"", she's hosted both an American & a British version of ""The Weakest Link""; goodbye!",(Anne) Robinson
"In Ulm, Germany the tallest spire in the world rises 528 feet above a cathedral built in this style",gothic
"Romantic poet who wrote, ""St. Agnes's Eve--ah, bitter chill it was!  The owl, for all his feathers, was a-cold""",(John) Keats
This 19th century author's maiden name was Godwin,Mary Shelley
"""Incident""ly, it's a U-shaped piece of wood placed around the neck of a beast of burden",oxbow
"He wrote that if a person in custody ""cannot afford an attorney, one will be appointed for him... if he so desires""",Earl Warren
"It's believed that Odo of Bayeux, half-brother of this conqueror, commissioned the Bayeux Tapestry",William the Conqueror
"This Saturday night ""TV"" show is inspired by the magazine that gave us Alfred E. Neuman",MADtv
The name of the oil additive STP stands for Scientifically Treated this,Petroleum
They're the two chemical elements that make up steam,hydrogen & oxygen
You can make a dark vegetarian stock from the red or black type of these legumes,beans
To cheat or swindle,bilk
Archduchess Maria Theresa was one of the finest rulers born into this Austrian family,Hapsburgs
Stuttering John & Jackie the Joke Man are featured on his late-night show on E!,Howard Stern
"(Hi, I'm Deidre Hall from ""Days of Our Lives"")  This California company that began in 1945 turned Erica Kane & my character, Marlena Evans, into dolls",Mattel
"In central heating systems using steam, this is the equivalent of a furnace",boiler
"This 4-letter word is seen after ""apple"" less often than after ""cole""",slaw
Some worms make it,silk
"Alaric II, king of this branch of the Goths. was defeated in battle & slain in 507 A.D.",Visigoths
"(Hi, I'm Al Franken)  ABC's 11:30 P.M. reports on ""The Iran Crisis: America Held Hostage"" evolved into this regular program",Nightline
"Headlines in January 2000 said of this company, ""You've Got Time Warner""!",America Online (AOL)
"Steam well above the temperature where it condenses into liquid isn't just heated, it's this",superheated
The main ingredients of the Greek dish spanakopita are cheese & this green vegetable,spinach
An assassin's middle name,(John) Wilkes (Booth)
"This Dutch queen, born in 1880, was the daughter of King Willem III & his second wife, Queen Emma",Wilhelmina
"This saxophonist played ""Heartbreak Hotel"" when he appeared on ""The Arsenio Hall Show"" June 3,1992",Bill Clinton
"Hilton's first hotel in this city opened in 1999; the earlier ""Hilton"" there was actually a prison",Hanoi
Most of the world's electriic power comes from steam turning the wheels of this type of machine,turbine
"As a vegetarian Jimmy Buffett ""made it nearly 70 days...drinkin' lots of"" this juice ""and soakin' up rays""",carrot juice
Irish home of legendary fighting cats,Kilkenny
"This U.S. president was nicknamed ""Matty""",Martin Van Buren
"In 1980 NBC cut the ""Tonight"" show to 60 minutes & extended this Tom Snyder program to 90",Tomorrow
"This soap for ""All Your...Parts"" was introduced in 1990",Lever 2000
One of this Scotsman's big ideas was using the expansion of steam to complete a piston stroke,James Watt
"The name of this fragrant type of rice means ""queen of fragrance"" in Sanskrit",Basmati
"Austrian poet & sonneteer ""To Orpheus""",Rainer Maria Rilke
"Today it's Brasilia, but a map from 1950 would have shown this city as its nation's capital",Rio de Janeiro
This 9-letter word evolved around 1960 for a fictional movie or TV show based on real events,docudrama
"""Don't Fall Off the Mountain"" is a memoir from one of the lives of this actress",Shirley MacLaine
"With the U.S. boycotting the summer games, this host country won 197 medals",Soviet Union
The first swarm of these to enter the U.S. was destroyed,killer bees
This actress & Ted Turner announced their separation after 8 years of marriage,Jane Fonda
"This European nation occupied 42,000 square miles in 1949; 41 years later it ceased to exist",East Germany
The Ford Falcon was the first Big 3 version of this smaller type of car,compact
This 1970 Irwin Shaw book became a TV miniseries in 1976,"Rich Man, Poor Man"
This woman who had been perfect in 1976 fell off the uneven parallel bars in 1980,Nadia Comaneci
"The FDA approved Simplesse, a ""fake"" type of this",fat
"This ""geographic"" police outfit announced it had foiled a kidnap plot against Posh Spice",Scotland Yard
"Today known as Belize, this colony in Central America had a population of only about 70,000 in 1950",British Honduras
This word altered the term for a follower of Jack Kerouac to mean someone compulsively tidy,neatnik
"In 1970 Maya Angelou wrote about a ""Caged Bird"" & he flew up the charts with ""Love Story""",Erich Segal
He's the hero of Lake Placid seen here: (speed skater),Eric Heiden
"A genetic cause was found for some cases of the ""osteo"" type of this joint disease, the most common form",arthritis
"In 1950 delegates from the Italian colonies Fezzan, Cyrenaica & Tripolitania met to discuss union as this nation",Libya
"A libel trial is the focus of this ""Exodus"" author's riveting 1970 novel ""QB VII""",Leon Uris
This man was elected president of the IOC just before the summer games; he's still there,Juan Antonio Samaranch
The Hubble Space Telescope was deployed by this space shuttle; 3 years later the Endeavour fixed its mirror,Discovery
"Traveling to Timbuktu in 1950 would take you through French Sudan, today known as this country",Mali
"His ""Hard Times"" was ""An Oral History of the Great Depression""",Studs Terkel
Lutz Dombrowski's 28 feet 1/4 inch was the longest ever of these at sea level,long jump
"This mapping project begun in 1990 is less than 50% done, though a private firm, Celera, claims to have 90% finished",Human Genome Project
"Besides Bush, McCain & Forbes, 1 of the 3 other participants in the Republican debate held Jan. 10, 2000","Gary Bauer, Orrin Hatch or Alan Keyes"
This nursery rhyme character's name goes back to the Jacobites' satiric nickname for the Prince of Orange,Wee Willie Winkie
Holland & Belgium surrender to the Nazis,1940
"Maneuvers used in this sport include schussing, traversing & the snowplow",skiing
This Canadian province's wine region includes Jordan & Vineland on the Niagara peninsula,Ontario
"It's thought that in the early universe, this element made up 75% of all mass",hydrogen
Steve Case was chairman of this Internet service provider from 1995 to 2001; then it had a big merger,AOL
"According to Eric Clapton, it's when ""we're gonna let it all hang down""","""After Midnight"""
Nixon & JFK face off in the first televised presidential debate,1960
Kinds of these sold in the U.S. include milds & robustas,coffee
"It's somewhat ironic that this Romanian region produces mainly white wine, like Tirnave Riesling",Transylvania
"Of 75, 90 or 105, the closest to the number of elements that occur naturally on earth",90
Kenneth lay went from riches to rags running this company from 1985 to 2002,Enron
"Wilson Pickett's Top 40 hits include ""I'm A Midnight Mover"" & this one","""In The Midnight Hour"""
Babe Ruth begins playing for the Yankees,1920
Writer Roald Dahl created this small race of people who have orange complexions & green hair,oompa-loompas
South Dagestan has this country's longest wine-growing tradition,Russia
Around 3500 B.C. people were mixing copper & arsenic to make this; they soon found copper & tin worked better,bronze
"Last name of brothers James & Charles, who sold heaps of processed cheese to the U.S. Army during WWI",Kraft
"It's the ""swift"" '80s band that gave us ""Come On Eileen""",Dexys Midnight Runners
The U.N. strongly deplores the Soviet invasion of Afghanistan,1980
"From the Narragansett for ""child"", it's a Native American infant or very young child",papoose
Chateau Musar is a respected label from this Mideast country between Syria & the sea,Lebanon
"Named for a planet, it's the transuranic element with the lowest atomic number",Neptunium
Roger B. Smith (& not me) ran this mega-company from 1981 to 1990,General Motors
Maria Muldaur sang us this desert tune,"""Midnight At The Oasis"""
Lord Roberts commands British troops in Africa during the Boer War,1900
"Words taken from this language include apartheid, trek & meerkat",Afrikaans
"You know about Argentinian wines, but try the rose from this country, Argentina's littlest neighbor",Uruguay
"The name of this chemical element is from the Greek for ""light-bearing""",phosphorus
"Over 60+ years, William Paley was pres., chairman of the board, founder chairman, acting chairman & chairman of this",CBS
This Australian band broke up in 2002 after 25 years of politically charged rocking,Midnight Oil
"When his ""Little Dancer Aged Fourteen"" was first exhibited in 881, it had fabric ballet shoes, a tutu & a wig",(Edgar) Degas
In this 1983 film Eddie Murphy & Dan Aykroyd switch lives,Trading Places
"In 1668, 1748 & 1818 diplomatic congresses were held at Aix-La-Chapelle, now Aachen in this country",Germany
"Hey hey, it's this Monkee--or rather his name--that precedes ""locker"", meaning the graves of all those lost at sea",Davy Jones
"While working at an ad agency in 1953, he started work on a book called ""Catch-18""",(Joseph) Heller
Away from the coast in Helsinki (6 letters),inland (from Finland)
"When Jacob Epstein was frowned on as a cathedral sculptor because hew was a Jew, the architect said, ""So was"" this person",Jesus
Nicolas Cage gambles he can drink himself to death before his money runs out in this movie,Leaving Las Vegas
"The Triple Alliance at the 1668 Congress was England, Holland & this Nordic country under Charles XI",Sweden
It's no joke--the dog seen here is noted for sniffing out lost travelers,a Saint Bernard
"Zelda Sayre broke her engagement with him (a broke adman) in 1919, but married him (now a successful novelist) in 1920",F. Scott Fitzgerald
An ache in Pamplona,pain (from Spain)
"Anthony Caro is known for placing works on the ground instead of this support, from the Latin for ""foot""",a pedestal
In this 1988 movie Melanie Griffith schemes to take over when her boss takes a leave of abasence,Working Girl
"The 1748 Congress had global reach with agreements from Cape Breton to this fabric city of India, now called Chennai",Madras
This patron saint of lost causes shares a feast day with Simon the Zealot on October 28,St. Jude
"He wrote snappy ad copy before turning to light verse like ""The Bronx? / No, thonx!""",Ogden Nash
Numerous in Nuremberg,many (from Germany)
"Aristide Maillol devoted his life to sculpting naked ladies, including ""three"" of these mythical maidens of the meadows",nymphs
Drama in which Diane Keaton cruises nightclubs seeking one-night stands & more,Looking For Mr. Goodbar
"Completes the Gertrude Stein quote about post-WWI young people: ""You are all a"" this 2-word phrase",lost generation
"This controversial Bonbay-born Brit is the author of ""Midnight's Children"" & of the cake slogan ""Naughty but nice""",Salman Rushdie
Intense enthusiasm in Bucharest,mania (from Romania)
"This 20th-century sculptor is known for his almost painfully thin figures, like the one seen here",Alberto Giacometti
"(Jimmy of the Clue Crew reads the clue in Bethel, New York.) This 2009 movie is the true story of Elliot Tiber who helped launch a legendary rock concert, but he was only trying to get business for his family's hotel here in Bethel, New York",Taking Woodstock
King Ferdinand of Nevarre vows to basically set up a 3-year He-Man Woman-Haters Club in this Shakespeare play,Love's Labour's Lost
"He left advertising to get a Ph.D. with a thesis on detective novels & then created his own Shamus, Spenser",(Robert B.) Parker
Longing in Ljubljana,love (from Slovenia)
"A 1912 speech said the Bull Moose Party ""comes from"" these; ""it has grown from the soil of...people's hard necessities""",grass roots
"In the ""Unelectable Founders"" section, an ""achievement"" of his is ""all-time record holder, most places slept""",Washington
At the theatre it's the sole job of--Line!--following the script & reminding actors what to say next,prompter
Ernest Hemingway,both
Stroll down this avenue if you want to shop at Bergdorf's or Saks,Fifth Avenue
Ths science of dealing with the structure of animals,anatomy
"The Rolling Stones were inducted into it in 1989; meanwhile, The Comateens remain unjustly excluded",The Rock & Roll Hall of Fame
"If this woman ""was alive and sewing American flags today, she'd be a 13-year-old Laotian boy""",Betsy Ross
Elmer Booze has gained (moderate) fame doing this for piano virtuosos as they perform,turn pages
Norman Mailer,Pulitzer
The Empire State Building took the title of tallest building in the world away from this Manhattan skyscraper,the Chrysler Building
"From the Greek for ""theft"", it's a person with an irresistible need to steal",a kleptomaniac
"In this movie Jack Black plays Dewey Finn, who tries to turn a prep class into a band",School of Rock
"He ""wrote immortal maxims like '$2,145.34 saved is $2,145.34 earned.'  (Figures adjusted for inflation)""",Franklin
In 1999 & 2000 some of these employees at the Natl. Gallery sat for David Hockney; sitting might have felt odd to them,security guards
Robert Frost,Pulitzer
"(Hi, I'm Christie Whitman.)  My grandfather's company built this ""city in a city"", Midtown Manhattan's famous Art Deco complex",Rockefeller Center
"The witty line ""I'd rather have a bottle in front of me than"" this has been attributed to Tom Waits",a frontal lobotomy
In 1990 the Red Hot Chili Peppers were part of the first campaign by this org. to interest youth in politics,Rock the Vote
"A listed ""cause"" of this country's 1978 revolution was ""too much 'Sha",Iran
William Hamilton is the consulting one of these muscle & joint doctors to American Ballet Theatre,orthopedist
Saul Bellow,both
"Take in a show at the Public Theater or Shakespeare in the Park, both founded by this producer/director",(Joseph) Papp
"Southeast of Tucson, Arizona, this city bills itself as ""the town too tough to die""",Tombstone
This 2001 movie was inspired by a singer in a Judas Priest cover band who ended up joining that band,Rock Star
"1885 ""last words"" from this president: ""Bury me next to my wife.  But nothing too fancy""",Grant
"13-letter word for the ""super"" job of nonspeaking actor onstage in an opera",supernumerary
Isaac Bashevis Singer,Nobel
"(Jimmy of the Clue Crew reports from Times Square in New York.) In the Roaring '20s, Times Square nightclubs included the El Fey, hosted by this gal from Waco",Texas Guinan
The functions of this federal agency were transferred to the Nuclear Regulatory Commission,the Atomic Energy Commission
"Cannons fire during AC/DC's song ""For"" these people ""We Salute You""","""Those About To Rock"""
"The ""Anschluss"" was the forced union of Austria with this country in 1938",Germany
"A verb meaning ""to forbid"", or a leading anti-perspirant",ban
"This country calls an 1846 to 1848 military conflict ""The War of American Aggression""",Mexico
Felix E. Dzerzhinsky oversaw the system of forced labor camps now known by this Russian name,gulag
"It can be an Empire-period dress, a more shapeless flapper dress, or just the French word for shirt",chemise
Benedetto is the original last name of this man who's been crooning great music for decades,(Tony) Bennett
The Contras were a U.S.-backed force battling the government of this country,Nicaragua
This short form of a Biblical name can also mean to banter with or tease,josh
The city of Tangier in this country lies on the strategically important Strait of Gibraltar,Morocco
Felix III was Rome-in' around when he held this post from 483 to 492,pope
"Classy backless shoes include slides & these, named for an animal",mules
"Before she worked with Nelson Eddy, this singer starred in stage shows like ""Yes, Yes, Yvette""",(Jeanette) MacDonald
The Irgun was a secret underground organization fighting to establish this nation,Israel
"You can do it to a ball, your voice, or a game you're losing on purpose",throw
This island country uses the lira as its basic unit of currency,Malta
Heard here is one of the most popular works by this Felix,Mendelssohn
"A pencil one is narrow, hopefully not to the point that the wearer has trouble walking",a skirt
"This much-married bandleader's 1938 hit ""Begin The Beguine"" set him up as a rival to Benny Goodman",(Artie) Shaw
"A record of all the land in England, this ""Book"" was commissioned by William the Conqueror in 1085",The Domesday Book
"(Sarah of the Clue Crew stands behind a woodworking project.) You can shape moldings to fit by mitering, or by doing this, a term you'll just have to deal with",coping (cope accepted)
"Cyberjaya, a city billed as an Asian Silicon Valley, was recently founded in this Muslim nation of 20 million",Malaysia
In 1999 he became a welterweight boxing champion,(Felix) Trinidad
"The slenderer among us can wear the wide contour type of this, also called a cincture",a belt
"Of Gypsy heritage, he became a great jazz guitarist despite losing the use of 2 fingers on his left hand",(Django) Reinhardt
World leaders met at the Congress of this city in 1815 to decide the fate of Europe after Napoleon's defeat,Vienna
"""Happy"" manual term meaning to extend hearty, perhaps insincere greetings",glad-handing
"Timbuktu in this country was a dusty town when first visited by Europeans in the 1820s; today it bustles with 30,000",Mali
"His book ""Bambi"" first appeared in print in 1923; a Disney movie made it world famous",Felix Salten
This brand of beret that dates to 1930 suddenly got street cred when L.L. Cool J. wore it & Slick Rick sang about it,the Kangol
This baritone who died in 2004 was a star at the Met & at Yankee Stadium with his national anthem rendition,(Robert) Merrill
Dr. Seuss wrote this book to win a bet that he couldn't write a book using only 50 different words,Green Eggs and Ham
"Middlesex, New London, New Haven",Connecticut
"Voiced by Harry Shearer, President Schwarzenegger says, ""I was elected to lead, not to read"" in this animated film",The Simpsons Movie
"When meeting the pope, non-Catholics may shake his hand but Catholics are expected to take his hand & kiss this",his ring
Roger Chillingworth is Hester's wronged husband in this 1850 novel,The Scarlet Letter
Recently joining the original & Honey Nut versions of this cereal is a new flavor: Banana Nut,Cheerios
Retrieve a hare hidden within your beret,pull a rabbit out of your hat
"Middlesex, Essex, Worcester",Massachusetts
"As Pres. Merkin Muffley in ""Dr. Strangelove"", he says, ""Gentlemen, you can't fight in here! This is the war room!""",Peter Sellers
"In England, guests arrive 15 minutes after the invited hour, but in these 2 countries of Great Britain, be prompt",Scotland & Wales
"In 1975 The New York Times ran an obituary stating that this ""famed Belgian detective"" was dead",(Hercule) Poirot
"Emmental, produced since the 13th century, is the original variety of this",Swiss cheese
My nostrils detect the aroma of a gnawing rodent,I smell a rat
"Cobb, Peach, Oglethorpe",Georgia
Jimmy Stewart has a few things to say to the Senate in this 1939 film & he goes on... & on... & on...,Mr. Smith Goes to Washington
"In Colombia, avoid the subject of this country, which the Colombians think the U.S. stole from them",Panama
"Edward & Bella get married in this fourth novel in the ""Twilight"" saga",Breaking Dawn
"At this donut chain, you can buy donuts with holes, or the holes themselves, called Munchkins",Dunkin' Donuts
Spending an interlude anticipating the descent of the additional slipper,waiting for the other shoe to drop
"Hill, Big Horn, Custer",Montana
Mel Brooks deals with Hedley (not Hedy!) Lamarr as Governor Le Petomane in this 1974 comedy,Blazing Saddles
"When answering the phone in the Netherlands, it's traditional to say this; just saying ""hello?"" is rude",your name
"In 1992 tart-tongued Aurora Greenway returned in ""The Evening Star"", the sequel to this McMurtry novel",Terms of Endearment
"It's been described as ""an unsweetened donut with rigor mortis"", oy!",a bagel
Seize a male bovine with grips to its forehead protuberances,grab the bull by the horns
"Dauphin, Lackawanna, Susquehanna",Pennsylvania
Local accountant Charles Grodin goes over the nation's books for President Kevin Kline in this 1993 movie,Dave
"In this New Zealand culture, it's appropriate to close your eyes & press noses with another man while saying, ""mm-mm""",Maori
"In ""The Chronicles of Narnia"", Jadis is better known as this icy alliterative villainess",the White Witch
The holes in this type of pasta make it look like little wheels,rotelle
Pilfer from Mr. Pan in order to enrich Mr. Bunyan,steal from Peter to pay Paul
"The flag of this nation that no longer exists depicted a hammer, a sickle & a star",the U.S.S.R. (the Soviet Union)
"""Seinlanguage""",Jerry Seinfeld
Blood flows through a network of vessels known collectively as this system,the circulatory system
