Question,Answer
"This former bronze coin of Great Britain comes from the Old English for ""fourth""",farthing
"In Act I of ""La boheme"", this poet keeps a fire burning in the chilly attic by sacrificing his manuscript",Rodolfo
(Jon of the Clue Crew bottoms out on the bass.)  This song topped the charts for 6 weeks in 1979,"""My Sharona"""
"1574?  Ohhh, you must want to meet ""dangerous beauty"" Veronica Franco, this Italian city's finest courtesan",Venice
"In 2004 this Scottish author of ""The Prime of Miss Jean Brodie"" published ""The Finishing School""",Muriel Spark
The catch of the day & main course is this young haddock or cod that weighs under 2 1/2 pounds,scrod
It's the Shakespeare comedy that fits the category,Much Ado about Nothing
"In a Richard Strauss  opera title, the name of this daughter of Minos precedes ""auf Naxos""",Ariadne
(Jon of the Clue Crew gets heavy with bass metal.)  This track led off Metallica's 1991 self-titled CD,"""Enter Sandman"""
"Thea Kronborg is a preacher's daughter who becomes a singer in Willa Cather's novel ""The Song of"" this bird",the lark
"For dessert, we imitate Brennan's in N.O. & cook up this bananas & ice cream dessert named for a customer",Bananas Foster
"In 1991 Iceland's parliament, known as this, merged its upper & lower houses into a unicameral body",the Althing
"As the result of a merger in 1999, this company's trademarks include both a tiger & Pegasus",Exxon Mobil
Hoover's 1930 address said this nascent disaster was partly due to world overproduction of zinc,the Great Depression
Fred Dalton Thompson was still in the Senate when he took the role of D.A. Arthur Branch on this drama,Law & Order
"If this scroll has even one letter amiss, it cannot be used & may have to be buried",the Torah
Lettuce fit for a Caesar,romaine
"Former Husker head coach & now Congressman Tom, or ""Look Back in Anger"" playwright John",Osborne
"Earn these ""points"" by currying favor; it's also a Girl Scout aged 6 to 8",brownie
"Washington's first State of the Union message, in this year, began with the good news of North Carolina joining the Union",1790
"In 1973, at age 30, Fred was minority counsel to the Senate committee investigating this scandal",Watergate
"Often highly decorated, a ketubah is this type of contract, signed by the 2 principals, a rabbi & 2 witnesses",a marriage contract
"By definition, a poem of 4 lines",quatrain
"'70s Heisman-winning RB Johnny, or Broadway composer Richard",Rodgers
"Term for an educator's spaniel or tabby, or a favorite pupil",a teacher's pet
"1823's address introduced what has come to be known as this  ""The American continents are henceforth not to be considered as subjects for future colonization by any European powers.""",the Monroe Doctrine
"Thompson joined the Navy for this ""colorful"" 1990 submarine film",The Hunt for Red October
"Reform Jews, who doubt that this will be rebuilt in Jerusalem, use this same term for their houses of worship",the temple
To instill with ministerial authority,ordain
"QB of Nebraska's all-century team Tommie, or boxing's ""Smokin' Joe""",Frazier
"Like '70s rocker Jon Anderson, when mindlessly acquiescing to the head honcho, you could be considered this",a yes man
"He began his third annual message with gratitude for good harvests, then moved on to the ""inexcusable insurrection""",Lincoln
Sen. Fred played the White House Chief of Staff in this 1993 Clint Eastwood Secret Service pic,In the Line of Fire
"Havdalah, meaning ""division"", is a weekly ceremony involving wine & spices at the conclusion of this",the Sabbath
"When the chorus sings the chorus, it has sung this",the refrain
"Fleet-footed RB Ahman, or sweet-voiced Rev. Al",Green
"A sycophant, especially one who shines shoes oddly",a bootlicker
Pres. Bush's 2003 claim that Iraq had tried to buy this substance from Africa was called into question,uranium
Sen. Thompson horsed around voicing Sir Trenton in this 2005 film about an abandoned zebra,Racing Stripes
"Father, son & grandson, they're considered the 3 patriarchs","Abraham, Isaac & Jacob"
It was known to the ancients as Dilmun; the al-Khalifa dynasty rules it today,Bahrain
"Poetry in motion '90s QB Scott, or poetry in execution writer Robert",Frost
5-letter amphibious word for one who engages in excessive deference through motives of self-interest,a toady
"(In her very first clue on the show, Kelly of the Clue Crew reports from a street in Gdansk, Poland.)  I'm on the charming street in Gdansk that's named for this sainted woman, especially venerated in Poland",Mary
Cows fly & trucks fall from the sky as Bill Paxton leads a team of storm chasers,Twister
"7 weeks after the Alamo, Sam Houston took this Mexican leader prisoner at the 1836 Battle of San Jacinto",Santa Anna
"Oxford's ""Dominus illuminatio mea"" means ""God is"" this",my light
"Poe was referring to these when he wrote, ""How they clang, and crash, and roar!  What a horror they outpour""",the bells
"The location of the National Cathedral, for short",D.C.
"(Sarah of the Clue Crew reads in front of a cathedral topped by onion domes.)  I'm between the national parliament and the tsarist-era cathedral in Tallinn, capital of this land so long dominated by Russia",Estonia
"As President Whitmore, Bill Pullman leads the world in a fight against an alien invasion",Independence Day
"Site of a fierce September 1914 WWI battle, this river joins the Seine north of Paris",the Marne
"The seal of the University of this state shows Mount Hood & says, ""Mens agitat molem"", ""Mind moves the mass""",Oregon
"In a famous poem, this character asks, ""If I can rid your town of rats will you give me a thousand guilders?""",the Pied Piper
Wolfman Jack made a name for himself as one of these,DJ
"(Cheryl of the Clue Crew reads from Russia.)  Here at the east end of the Baltic, a palace known as the Russian Versailles was built by this man who opened Russia to the West",Peter the Great
Dustin Hoffman fights a deadly African virus that has spread to America,Outbreak
"Fought in Maryland in September of 1862, it was the bloodiest 1-day engagement of the Civil War with about 5,000 dead",Antietam
"""Fiat justitia, ruat coelum"", ""Let justice be done, though the heavens fall"", is the motto of this school at UBC",the law school
"""'E'll be squattin' on the coals givin' drink to pore damned souls, an' I'll get a swig in hell from"" this Kipling character",Gunga Din
"Very simply, it's still America's largest auto maker",GM
"(In his very first clue on the show, Jon of the Clue Crew reports from Germany.)  From its buildings and its setting, it makes sense that this North German city was originally called Liubice, or beautiful",Lubeck
"1998: Look out!  A comet is on a collision course with Earth (not ""Armageddon"", that's different)",Deep Impact
"The Revolutionary War's Battle of Bennington was not fought in Vermont, but in this neighboring state",New York
"Aptly, it's the name of the San Antonio university with the motto ""Tribus unum"", ""From three, one""",Trinity
"In this poem, Coleridge penned, ""He prayeth best who loveth best, all things both great and small""",Rime of the Ancient Mariner
Heinrich Himmler headed this dreaded organization,SS
"(Jimmy of the Clue Crew reads from Visby, Sweden.)  In more prosperous days, the town of Visby was the headquarters of this commercial league",the Hanseatic League
"Killer bees from South America threaten the U.S. in this Irwin Allen disaster epic (not ""The Sting"", that's different)",The Swarm
"The last military clash on mainland Britain, the 1746 Battle of Culloden, routed the forces of this Jacobite prince",Bonnie Prince Charlie
"Truthfully, it's Harvard's 1-word Latin motto","""Veritas"""
"In December 1839 he penned the line, ""It was the schooner Hesperus that sailed the wintry sea""",Longfellow
men.style.com is the online home of Details magazine & this one,GQ
"""No matter how hopeless, no matter how far, to fight for the right without question"" is from this show",Man of La Mancha
"One of the Twin Cities, it was named after a man from Tarsus",St. Paul
"According to Elton John, ""Baby's got"" these",Blue eyes
"Pro Player Stadium in Miami will be primed for action when this event kicks off on January 31, 1999",Super Bowl XXXIII
"To us, it's a list of previous jobs; to the French it's a plot summary",Resume
The only candy bar named after an Alexandre Dumas novel,3 Musketeers
Battling stags can get in big trouble when these become hopelessly interlocked,Antlers
"This ""Crescent City"" was acquired as part of the land deal the U.S. made with France in 1803",New Orleans
"Before Elvis sang this song in a 1961 movie, Bing sang it in 1937's ""Waikiki Wedding""",Blue Hawaii
"Washington's birthday is Feb. 22, but will be observed in 1999 on Feb. 15, which is also known as this ""day""",President's Day
"In France a madame buys a ""soutien-gorge"", while an American woman would buy one of these, to lift & separate",Brassiere
"It's the ""Great American Chocolate Bar""",Hershey's
The over 900 species of these mammals range from bumblebee size to others with a 5-foot wingspan,Bats
The city known for its Mud Hens; it was named for a city in Spain,"Toledo, Ohio"
"Back in 1984, David Bowie had just met a girl named this",Blue Jean
Title of the woman who begins a year of service after she's crowned at Atlantic City in September 1999,Miss America
"""Postiche"" is French for this, our term for a men's bald spot coverer",Toupee
"""Sometimes You Feel Like A Nut"" if you hunger for this bar",Almond Joy
"(VIDEO DAILY DOUBLE): It weighs up to 4 tons, over half as much as the beast it's named for (Arctic mammal with large nose)",Elephant seal
The Society of Friends founded this California city in 1887 & named it after an American poet,Whittier
In 1977 Linda Ronstadt had a hit with this Roy Orbison tune,Blue Bayou
Easter Sunday takes place on the fourth day of this month in 1999,April
"A French author may use a ""pseudonyme"", not this, meaning ""pen name""",Nom de plume
"Featuring crisped rice in creamy milk chocolate, it's Nestle's ""loud"" bar",Crunch
This turtle named for its method of biting is more aggressive on land than in water,Snapping turtle
"An Illinois city was named for this ""Our country, right or wrong"" naval hero",Stephen Decatur
"In a song from the '20s, ""Just Mollie and me, and baby makes three, we're happy in"" this place",My Blue Heaven
"The only Friday the 13th of 1999 occurs in this summer month the Romans called ""Sextilis""",August
"""Double sens"" is used by the French to denote a phrase with two meanings, one that's risque; we use this",Double entendre
"You might want to keep both hands on this ""crispety, crunchety, peanut buttery bar""",Butterfinger
Crocidura xantippe is a type of this mouselike animal; Xanthippe was Socrates' bad-tempered wife,a shrew
"It was after the battle of Zela in Asia Minor that he proclaimed ""Veni, Vidi, Vici""",Julius Caesar
"The song ""You And I"" was a pop hit & a country hit as a duet by Eddie Rabbitt & this woman",Crystal Gayle
"In James Howard's version of the play, these title star-crossed lovers live happily ever after",Romeo And Juliet
"""A Whole New World"" of entertainment was seen in this character ""And The Wonderful Lamp""",Aladdin
"Seen here, this third son is now involved in television production",Prince Edward
"Al Dvorin, once Mr. Presley's band director, claims he coined this 5-word phrase, used to clear audiences","""Elvis has left the building!"""
"By 240 B.C. a roamin' Roman could ease on down this road all the ""way"" to Brindisi",The Appian Way
"She played Ruth Younger in the Broadway & film versions of ""A Raisin In The Sun""",Ruby Dee
Much of this musical takes place at the Kit Kat Club,Cabaret
This 1888 baseball poem got its first of many big screen treatments in 1899,Casey At The Bat
This czar was finally brought home in honor in 1998,Nicholas II
"TV character who said, ""He's dead, Jim"" & also ""I'm a doctor, not a bricklayer!""","Leonard ""Bones"" McCoy"
"Founded by the Romans as Aquae Sulis, this British city is still a popular health & holiday resort",Bath
"This ""cultured"" Broadway star was a special representative in the U.S. delegation to the U.N.",Pearl Bailey
"In 1997 Jeanne Tripplehorn & Amy Irving starred on Broadway in this playwright's ""Three Sisters""",Anton Chekhov
"On August 28, 1899 a film of this president reviewing troops was shot in Pittsburgh; he was shot in 1901",William McKinley
This 18th century queen thought her reign would be a piece of cake - it wasn't!,Marie Antoinette
The male heroes of early 20th C. British romance novels were often described with this 3-adjective cliche,"""Tall, dark and handsome"""
Mark Antony ended his life in this foreign city,Alexandria (Egypt)
He was an NYU pre-med student on a fencing scholarship before becoming a '70s singing sensation,Neil Diamond
"""Last Night of Ballyhoo"" is Alfred Uhry's first new play since this one about a woman & her chauffeur",Driving Miss Daisy
"Ripped from the headlines of 1894 was the 1899 film on this ""Affaire""",The Dreyfus Affair
By 1795 this great ruler had united most of his people & founded his new island kingdom,King Kamehameha of Hawaii
"The answer is yes if a dish of foie hache asks, ""What am I,"" this?",Chopped liver
In 202 B.C. Scipio went to Africa to defeat this man in the famous battle of Zama,Hannibal
"In 1972 Gary Glitter hit the charts with this ""Rock"" song that has become a sports anthem","""Rock And Roll Part 2"""
"Jules Feiffer & John Lennon contributed to this ""clothing optional"" revue on Broadway from 1976-1989",Oh! Calcutta!
Luc Besson can luc back almost 100 years & see if George Melies' take on this French heroine is like his,Joan of Arc
"One of the richest men in the world, the man seen here is the ruler of this country",(Sultan of) Brunei
"This tobacco-related line beginning with ""sometimes"" is attributed to Sigmund Freud","""Sometimes a cigar is just a cigar"""
"In April 1974 Jimmy Carter presented him with a license plate that read ""HLA715""",Hank Aaron
"""It"" was No. 1 for him in '86",Stephen King
Daytona International Speedway,Florida
"Lucille Ball once quipped, ""The secret of staying young is to live honestly, eat slowly and lie about"" this",your age
The name of this coffee-growing Indonesian island is also slang for coffee,Java
In 1867 the city known as Lancaster was renamed this to honor a fallen leader,Lincoln
"In poker, it's aces & 8s",the dead man's hand
"Though written by Joe Klein, 1996's ""Primary Colors"" was originally credited to this 1-named author",Anonymous
Infineon Raceway in Sonoma,California
"Funny lady Roseanne used to joke that she wouldn't do this chore ""'til Sears makes one you can ride on""",Vacuum
The Swiss water process is a way to remove this from coffee,caffeine
"Born in Omaha on May 19, 1925, his Muslim name was El-Hajj Malik El-Shabazz",Malcolm X
Alliterative 2-word term for a father who doesn't pay child support,a deadbeat dad
"Hope it was worth it; in 1989 his ""Satanic Verses"" made the Top 10",Salman Rushdie
"Nazareth Speedway, Pocono Raceway",Pennsylvania
"This country singer said, ""I was the first woman to burn my bra--it took the fire department 4 days to put it out""",Dolly Parton
The beans of the coffee plant are found inside the part seen here which has this fruity name,the coffee cherry (or berry)
"Officially ""The Tree Planters' State"" in 1895, in 1945 it became this ""State"" to honor the U. of Nebraska athletic teams",the Cornhusker State
The most famous of these may have formed the library of a Jewish community that lived from about 150 B.C. to 70 A.D.,the Dead Sea Scrolls
"In a busy 1997, this queen of romantic novels hit the list with ""The Ghost"", ""The Ranch"", & ""Special Delivery""",Danielle Steel
Talladega Superspeedway,Alabama
"Erma Bombeck advised, ""Before you try to keep up with"" them, ""be sure they're not trying to keep up with you""",the Joneses
"Carlos Sanchez, a Columbian coffee farmer, has portrayed this advertising icon since 1969",Juan Valdez
"Nebraska is the only state in the nation with this type of legislature meaning ""one-chamber""",unicameral
"A 1988 Treat Williams film, or a race in which 2 competitors finish in a tie (regardless of the temperature)",a dead heat
"In 1970 he told a ""Love Story"", then came back 7 years later to tell ""Oliver's Story""",Erich Segal
Watkins Glen International,New York
"1893-born wit who reportedly said, ""The first thing I do in the morning is brush my teeth and sharpen my tongue""",Dorothy Parker
"One type of this salad plant is roasted & used as a coffee substitute, particularly in Louisiana",chicory
"Serving the state as a U.S. Congressman in the early 1890s, he ""Scoped"" out 3 runs at the presidency",William Jennings Bryan
"Anatomical term for an expert marksman, or something used to tighten shrouds & stays",a deadeye
"On Aug. 10, 1966 NASA launched a probe to take high-resolution photos of landing sites here",the moon
Apollo Creed & Ivan Drago duke it out in Vegas early in the fourth film in this series,Rocky
"Many of his works are also known by their Tahitian names, such as ""Ia Orana Maria"" & ""Ta Matete""",Gauguin
"One of the greatest tenors ever, he made his last appearance at the Met December 24, 1920",Enrico Caruso
"Derived from Yiddish, it means to snack, or the snack itself",nosh
"Upon this man's 1485 death, Henry Tudor became king as Henry VII",Richard III
"The Orlan, worn by cosmonauts, is an extravehicular mobility unit, more often called by this alliterative 2-word term",a space suit
Sarah Michelle Gellar plays a nurse with a curse in this 2004 film based on a Japanese one,The Grudge
This 17th-century Flemish artist brought women to vivid life in paintings like the one seen here,Reubens
"In Schubert's ""Great"" symphony, the 3 players blowing these must be careful not to bonk the musician in front",trombones
This long sought-after route was finally traversed between 1903 & 1906 by Roald Amundsen,the Northwest Passage
"News of this Revolutionary writer's Juned 8, 1809 death could've filled more than just a pamphlet",Thomas Paine
(Cheryl of the Clue Crew reads from the Johnson Space Center in Houston.)  The manned maneuvering unit was used to repair the Solar Max satellite on a 1984 flight of this,the Space Shuttle
In a 2002 film Josh Hartnett vows to stay celibate for this title length of time,40 Days and 40 Nights
"This painter's riffs on the comics include ""Look, Mickey!"", in which Mickey Mouse & Donald Duck are fishing",(Roy) Lichtenstein
"In 1798, back from his time in London, this Austrian-born composer wrote the ""Lord Nelson Mass""",Haydn
It's the French word we use for a slight or delicate difference in color or meaning,nuance
"On Nov. 9, 1970 this world leader passed away after a heart attack, one year after resigning his presidency",de Gaulle
The last 2 Salyut stations had a port on each end for this spacecraft-linking activity,docking
The name of this 1973 Martin Scorsese movie set in Little Italy can refer to any tough Urban area,Mean Streets
"His 1814 work ""Tres de Mayo"", or ""The Third of May"", depicts a French firing squad shooting Spanish citizens in Madrid",Goya
"The ""Napoleon Sonata"" by this 19th century violin virtuoso was written to be played on one string",Paganini
"One of these fuzzy regions in space might say ""pardon my dust""; it's nothing more than dust & gases",a nebula
It's the 4-letter term for the viewing assembly seen here of the Mars rover; a ship might have more than one,mast
"One of the creepiest performances in a Hitchcock film is his as Bruno in ""Strangers on a Train""",Robert Walker
"In a 1909 still life he included a section of his earlier painting ""La Danse""",(Henri) Matisse
"John Philip Sousa played in this French ""Can-Can"" composer's orchestra during a U.S. tour",Offenbach
"In the novel ""1984"", it's the official language of Oceania",Newspeak
"One of its official license plates bears the motto ""Taxation without Representation""","Washington, D.C."
Richard I  (& Shakespeare thought Richard III was the bad one!),Richard Nixon
In 2008 this team won its second BCS championship in the 21st century with a 38-24 victory over Ohio State,LSU
"Hope you like fish: I'm serving the spotted, silver & speckled types of this--& I expect you to eat all of them",trout
Victoria & New South Wales,Australia
"In 1973 Dr. Hook and the Medicine Show expressed a desire to be on ""the cover of"" this magazine",Rolling Stone
A childish word for something that gives kids security as well as warmth,a blankie
Andrew II (aka Andrew the first to be impeached),Andrew Johnson
In 2008 the NCAA signed a deal to keep the College World Series in this midwestern city through 2035,Omaha
"You fool!  This hot drink was named for 2 characters in the novel ""Life in London"", not for a cartoon cat-&-mouse duo",Tom and Jerry
Jalisco & Tabasco,Mexico
"This ""60 Minutes"" commentator: ""I'd like to be rich enough so I could throw soap away after the letters are worn off""",Andy Rooney
"A new use for an old prefix, it's the process of letting certain passengers on the plane first",pre-boarding
"George III (wait, didn't we kick him out, like, 200 years ago?)",George W. Bush
"With a 4.0 GPA, tennis player Kristi Miller of Georgia Tech was named an AAA, which stands for this",Academic All-American
Boring? You think this bean curd is boring? Try my Szechuan spiced version & you'll change your tune!,tofu
Sikkim & Punjab,India
"In 1985 it was located in 2 pieces at 41° 43' N. 49° 56' W. at a depth of about 13,000 feet",the Titanic
"It's the sarcastic, 2-syllable version of a common polite word of request",puh-leeze
Franklin I (can't think of anything interesting to say),Franklin Pierce
"In 2008 this ""Self""-coached team needed overtime to beat Memphis for the NCAA Division I basketball title",Kansas
Try some of this clear liqueur flavored with orange peel; its name makes me want to drink it 3 times,triple sec
Amazonas & Bahia,Brazil
It's the subject of the 1915 headline & picture seen here,"""Lusitania"""
"A denial, in Pig Latin",ixnay
William II (Prince of Ohio),William McKinley
"Northwestern University's women have won 4 consecutive championships in this sport, Canada's national summer sport",lacrosse
"You look queasy; like most of my dinner guests, you need the Ultra 1000 version of this heartburn relief",Tums
Gombe & Lagos,Nigeria
"In Job the question is asked, ""Canst you draw out"" this sea monster ""with an hook?""",Leviathan
"Punning on an older word, it's the refusal to buy a certain product, but done by women only",a girlcott
"I'm this bird, whose ""baby bringing"" legends may arise from how lovingly it takes care of its young",a stork
"(Jon of the Clue Crew shows an anatomical diagram and a micrograph on the monitor.) The retina has a blind spot, the optic disk, where the optic nerve exits from the eyeball; it's not sensitive to light, because it doesn't have these two types of photoreceptor nerve cells found in the rest of the eye",rods and cones
"This band:  ""There's a lady who's sure all that glitters is gold and she's buying a stairway to heaven""",Led Zeppelin
A Sicilian separatist movement in 1945 campaigned for the island to become the 49th of these,a U.S. state
"On Oct. 1, 1969 the Concorde broke this barrier for the first time",the sound barrier
"Acquital, bidialectal, catalytical",acquittal
"I'm this three-toed guy hanging around here; even if it wasn't a picture, I still wouldn't be moving so fast",a sloth
The soft one of these is pressed upward during swallowing so you don't get food in your nose,a palate
"This band told us to  ""Crack that whip, give the past the slip, step on a crack, break your momma's back""",Devo
"Some thought the ""face"" captured on film when Viking I was circling this planet was an alien artifact",Mars
"When the Concordes were flying, a round-trip flight between Paris & this U.S. city cost about $8,700",New York City
"Misfeasor, mishapen, misogyny",misshapen
"I'm this type of horse, famous for some TV ads; I originated in Scotland & can literally weigh a ton",a Clydesdale
"(Jimmy of the Clue Crew gives a skeleton a pain in the neck.)  Because the first cervical vertebra supports the head, it's called this, like a certain mythical Titan",Atlas
"This Texas trio: ""I ain't askin' for much I said Lord, take me downtown I'm just lookin' for some tush""",ZZ Top
"After monitoring the deaths of terminal patients, Dr. Duncan MacDougall noted that this must weigh 21 grams",the soul
"Following a deadly crash at the airport named for this man, the Concorde made its last flight in 2003",Charles de Gaulle
"Accruable, accrid, accommodable",acrid
"I'm this type of rhinoceros seen here, the largest of the three Asian species",an Indian rhinoceros
This membrane transmits vibrations to little bones called auditory ossicles,the eardrum
"He rapped,  ""It's gettin' hot in herre, so take off all your clothes""",Nelly
"This music trade group tried suing Gertrude Walton for piracy, but she was dead & had never owned a computer",RIAA (the Recording Industry Association of America)
"Flying on the Concorde in 1985, this Genesis singer performed at both the London & Philadelphia Live Aid shows",Phil Collins
"Beauteous, amphibeous, extraneous",amphibious
"Woolly but not so mammoth, I'm a cria, the young of this South American animal, Lama pacos",an alpaca
(Jon of the Clue Crew shows an anatomical animation on the monitor.)  High-end cognitive thought is done at the extreme anterior of the brain in this cortex; yours is probably humming right now,prefrontal cortex
"She intoned, ""So, like, I don't know (valley girl) I'm like freaking out totally (valley girl) oh my God!""",Moon Zappa
"Yeah, right... This type of stone, a mythical substance, was thought to turn base metals into gold",the Philosopher's Stone
4 Olympus 593 turbojet engines from this British auto company powered each Concorde,Rolls-Royce
"Goulish, gasifiable, gastrula",ghoulish
"In the 20th century it became a popular recreation site, with crowds of 25,000; its most famous visitor might disapprove",Walden Pond
New Brunswick & Saskatchewan,Canada
"In the 1930s he moved the Wright Bros.' home & bicycle workshop to Dearborn, Michigan",Henry Ford
This character has been portrayed on film by Walter Matthau & on TV by Jack Klugman,Oscar Madison
"On Jan. 3, 2000 victory will be sweet for the team that wins the national title at this game in New Orleans",Sugar Bowl
Ben & Jerry's Chunky Monkey is this flavor of ice cream with walnuts & dark chocolate chunks in it,banana
"Kellogg's makes ""Froot"" ones",Loops
Wroclaw & Gdansk,Poland
"The Mitsubishi flown from Japan for George VI's coronation was named this, Japanese for ""divine wind""",Kamikaze
"He lives in a garbage can, hates anything nice & loves trash",Oscar the Grouch
Hawaii has played in this Hawaiian bowl only once; it lost to Michigan State 33-13 in 1989,Aloha Bowl
"His 1993 song ""Loser"" begins, ""In the time of chimpanzees I was a monkey""",Beck
"Cries of a crane, or a cry when you drop something, butterfingers!",Whoops
Guantanamo & La Habana,Cuba
"On January 8, 1930 Walter Mittelholzer took off from the Serengeti plain to fly in a plane over this mount",Mount Kilimanjaro
"With $38 million, this boxer made Forbes' 1997 list of the highest-paid athletes",Oscar De La Hoya
"The Georgia Dome is the home of the Heritage Bowl, as well as this game",Peach Bowl
He's the mischievous monkey in books by H.A. Rey & Margret Rey,Curious George
Soldiers trained to lead an attack are called shock these,Troops
Munster & Connacht,Ireland
In 1932 & '33 one of these airships made a total of 18 trips between Germany & Brazil,Zeppelin
"One biography of this lyricist is called ""Getting To Know Him""",Oscar Hammerstein
It began in Philadelphia in 1959 & since 1965 has been played in Memphis,Liberty Bowl
"These aquatic creatures, types of brine shrimp, are ""brought to life"" by crystals",Sea Monkeys
They keep a barrel's staves together,Hoops
Tyrol & Salzburg,Austria
"In 1931 Boeing, National, Pacific & Varney Airlines joined forces under this new name",United Airlines
He was designing for Elizabeth Arden before operating under his own label,Oscar de la Renta
"Ole!  To Frito-Lay & Tostitos, sponsor of this game since 1996",Tostitos Fiesta Bowl
"In ""12 Monkeys"" this actor travels through time to find the cause of a virus that nearly wiped out humanity",Bruce Willis
"It's what Oliver Goldsmith's woman does ""to conquer""",Stoops
His 34-day reign in 1978 was the shortest for a pope since Leo XI's 27 days in 1605,John Paul I
"While the mineral galena contains some sulfur, it's the chief source for getting this metal out",Lead
"""Mean Streets"", ""Cape Fear"", ""The Last Temptation of Christ""",Martin Scorcese
Sir Mulberry Hawk is a vicious crony of Ralph Nickleby in this Dickens novel,Nicholas Nickleby
"This company ""thought differently"" to come up with the 1998 design seen here (Mac computer)",Apple
"From the Latin for ""towards the rear"", it's your rear end",Derriere
"This ""Lady With A Lamp"" refused to believe in the germ theory of the spread of disease",Florence Nightingale
"Symbolized Ti, this strong, lightweight metal is used for making golf clubs, & that's no myth",Titanium
"""A Clockwork Orange"", ""Full Metal Jacket"", ""Spartacus""",Stanley Kubrick
"""Be kind to animals and birds, and read all you can"", Mr. Phillotson tells Jude in this novel",Jude The Obscure
Almost a century later you can still use Hector Guimard's entrances to this city's Metro stations,Paris
"The Communist slogan ""Workers of the world, unite!"" comes from the end of this 1848 book",The Communist Manifesto
He was a pagan; it was his son Leif who brought Christianity to Greenland,Eric the Red
Copper is the best low-cost conductor of electricity but this metal is the best conductor overall,Silver
"""Hour of the Wolf"", ""Fanny and Alexander"", ""Persona""",Ingmar Bergman
Sir Thomas Mallory completed this work in the ninth year of the reign of King Edward IV,Le Morte d' Arthur
This American's designs for the Imperial Hotel in Japan included the plates & furniture,Frank Lloyd Wright
"From the Latin for ""knowledge of law"", it's the science of law",Jurisprudence
"In 1835 this inventive Frenchman reportedly exclaimed, ""I have seized the light!""",Louis Daguerre
The name of this metallic element used in electroplating rhymes with sodium,Rhodium
"""The Duelists"", ""Alien"", ""Blade Runner""",Ridley Scott
"In 1827 it was finally revealed that this Edinburgh native had written the ""Waverley Novels""",Sir Walter Scott
Womb & tulip were famous styles of these designed by Eero Saarinen,Chairs
"In 1778 this Lee was named to command a special ""legion"" of dragoons & infantry","""Lighthorse"" Harry Lee"
I should see a light bulb above your head when I tell you it has the highest melting point of any metal,Tungsten
"""The Last Metro"", ""Jules And Jim"", ""Fahrenheit 451""",Francois Truffaut
"Completes the title of Alan Sillitoe's famous story ""The Loneliness of the....""",The Long Distance Runner
"After resigning as director of the Bauhaus in 1928, he designed car bodies",Walter Gropius
"This Texas Democrat's funeral was attended by Truman, Eisenhower, JFK & LBJ",Sam Rayburn
The only survivor of Custer's force in this 1876 battle was a horse named Comanche,Little Big Horn
"In her divorce from Prince Andrew, she lost the title ""Her Royal Highness""",Sarah Ferguson
Gold is the traditional gift for a 50th anniversary; this metal is traditional for a 25th,Silver
In soccer only this player can touch the ball with his hands,Goalkeeper
"Idaho's largest city, it's almost 3 times as populous as Pocatello, the second largest",Boise
Heinz' varieties,57
In 1814 Arthur Wellesley was created the first Duke of this,Wellington
"This ""King Of Pop"" & a Saudi prince launched Kingdom Entertainment, a joint venture, in 1996",Michael Jackson
"Because salt comes in this form, you could give it as a 15th anniversary gift; it's cheaper than Waterford",Crystal
"This Toronto baseball club chose its name from more than 4,000 submitted by fans",Blue Jays
The Pacific Ocean once covered this desert between the Sierra Nevada & the Colorado River,Mojave Desert
Days in a quarantine or in Lent,40
"In 1879 he opened his first successful 5-&-10-cent store in Lancaster, Pennsylvania",F.W. Woolworth
Her estate went on sale at Sotheby's in New York April 23-26 1996,Jacqueline Kennedy Onassis
This gift for the 35th anniversary is the horny skeleton of marine invertebrates,Coral
"This New Jersey hockey team, Stanley Cup winners in 1995, didn't make the playoffs in 1996",New Jersey Devils
2 of this state's largest lakes are Quabbin Reservoir & Wachusett Reservoir near Worcester,Massachusetts
"Joseph Heller's famous ""catch""",22
This lively dance originated among the peasants of Bohemia in the 1830s,Polka
This daughter of Tony Curtis is now Lady Haden-Guest; husband Christopher inherited the barony,Jamie Lee Curtis
Leather is the traditional gift for the 3rd year; 10 years later it's this dainty opposite,Lace
"At the 1994 Olympics, this U.S. woman speed skater surpassed Eric Heiden's medal total",Bonnie Blair
Algonquin Peak in this state is also known as Mount MacIntyre,New York
"Number of ""Arabian Nights""",1001
The remains of this successor to Neanderthal Man were discovered in France in 1868,Cro-Magnon Man
"This rapper, whose real name is Calvin Broadus, was acquitted of murder in February 1996",Snoop Doggy Dogg
"In 1989 the U.S. banned imports of this, the traditional gift for year 14",Ivory
"This university's Orangemen routed Clemson 41-0 in the Jan. 1, 1996 Gator Bowl",Syracuse
It's the oldest city in Kansas; a federal penitentiary lies within the city limits,Leavenworth
Slang for a piano,88
"4 members of the wealthy, distinguished  Dandolo family served as doge of this city",Venice
It's less than 20 miles across the strait of Juan de Fuca from Washington state to this Canadian island,Vancouver Island
"Penny Marshall made her directing debut on this sitcom; she starred on it, too","""Laverne And Shirley"""
"In 1857 James Clerk Maxwell concluded that its rings were made of small, unconnected particles",Saturn
"After his quarrel with W.S. Gilbert, he wrote the 1891 opera ""Ivanhoe"" without him",Arthur Sullivan
"In the James Hilton novel, it's the profession of Mr. Chips",Schoolteacher
"This Roman emperor wanted to fiddle around with Poppaea Sabina, so he sent her husband to Iberia",Nero
