Question,Answer
"The first manned parachute jump from a vehicle wasn't made from a plane, but from one of these over Paris in 1797",hot-air balloon
The white rabbit Alice saw exclaimed he was this,late
"Of the 2 Darrins on this series, actor Dick York played the role longer -- 5 years",Bewitched
"Montezuma Gold, Pepe Lopez White, Sauza Conmemorativo",tequila
In the 1940s this stronger & cheaper material began to replace silk in parachute canopies,nylon
N.Y. cabbie Travis Bickle,Robert de Niro
"In England, yours might be measured in stones",weight
"In Italian this term for vocal music without instrumental accompaniment means ""as in the chapel""",a cappella
In 1977 this character left his job at Prendergast Tool & Die & purchased Kelsey's Bar,Archie Bunker
"Gilbey's, Gordon's, Fleishmann's",gin
In the 1490s he sketched out the chute seen here,Leonardo da Vinci
"Blonde beauty Lorelei Lee, from Little Rock",Marilyn Monroe
"The human head, perhaps a bald one",pate
William Faulkner once lived at 624 Pirates Alley in this Louisiana city; it's now a bookstore that sells his works,New Orleans
"This co-star of ""Holiday"", seen here, called Kate ""A joy to work with""",Cary Grant
To a graduating college student: B.A.,Bachelor of Arts
"Born in 1770, studied with Salieri, became totally deaf in 1819, died 1827",Ludwig van Beethoven
"Fans of this author can tour the Atlanta home where she wrote much of ""Gone with the Wind""",Margaret Mitchell
Around 1000 A.D. this art of growing miniature trees was getting started in Asia,bonsai
"In ""Adam's Rib"" Hepburn & this actor are married lawyers on opposite sides of a case",Spencer Tracy
"A Providence landmark is the Colonial House of Stephen Hopkins, one of the signers of this document",Declaration of Independence
To a Republican: GOP,Grand Old Party
"Born 1491, married 1509, married 1533, married 1536, married twice in 1540, married 1543",Henry VIII
"Undershaw, the home where he wrote ""The Hound of the Baskervilles"", is now a hotel in Surrey, England",Sir Arthur Conan Doyle
Norsemen sailing from a settlement on this island founded L'Anse aux Meadows in Newfoundland,Greenland
In 1936 Hepburn played this doomed Scots queen who was married to a real-life Hepburn ancestor,"Mary, Queen of Scots"
"This ""colorful"" Ivy League school located in Providence is the seventh-oldest college in the U.S.",Brown
In the president's cabinet: HUD,Housing and Urban Development
"Born 1892 in Germany, shot down 80 enemy planes in WWI, himself shot down in 1918","Manfred von Richthofen (""The Red Baron"")"
"Kate wrote a book on ""The Making of"" this film in which she & Bogie run the Ulanga River",The African Queen
Providence lies on this bay,Narragansett Bay
At the top of a corporation: CEO,chief executive officer
"Born in Virginia in 1809, invented reaper in 1831, reaped in profits until death in 1884",Cyrus McCormick
"In 1959 Hepburn did ""Suddenly Last Summer""; 9 years later she did this historical film with another season in its title",The Lion in Winter
"Grateful for God's providence, this man founded the town & named it accordingly",Roger Williams
To a banker: FDIC,Federal Deposit Insurance Corporation
Name of the animal that measured 42 axe handles & 1 plug of chewing tobacco between the horns,Babe the Blue Ox
"Perhaps the only world capital we've never before asked about is Funafuti, an atoll in this ocean: it's Tuvalu's capital",the Pacific Ocean
"Kevin Dillon as Johnny ""Drama"", Vincent Chase's older brother",Entourage
April 29 is Emperor's Day in this Asian country,Japan
The chess piece that there are the most of,the pawns
In May a rally at this Ohio university turned tragic when 4 students were slain by National Guardsmen,Kent State
"If that Chihuahua yaps any more, I swear I'm going to do this to it",spay
In its local version the name of this festive island is spelled K-i-r-i-t-i-m-a-t-i,Christmas Island
Jonathan Rhys Meyers as King Henry VIII,The Tudors
In England the anniversary of this queen's birthday is observed on a Saturday following May 24,Victoria
The 2 chess pieces of which each side has only one,the king & queen
"Garry Trudeau's ""Bull Tales"" was renamed this & began appearing in some 2 dozen newspapers",Doonesbury
"God didn't like the joke about the dyslexic agnostic, you know, where the guy wonders if there really is a this",a dog
From April to August 1958 the U.S. conducted 22 of these on Enewetak Atoll to get them in before a ban took effect,nuclear tests
"Mark Feuerstein as Hank Lawson, a doctor who makes mansion calls in the Hamptons",Royal Pains
"A Hallmark card for these professionals' day, near Mother's Day, refers to their ""patient, giving ways""",nurses
The piece that shares its name with a job in the Catholic church,the bishop
Legislation signed on April 1 (no joke) banned ads for these on TV,cigarettes
I believe these were the cause of the missing produce on the White Star Line's flagship,rats
"(Kelly of the Clue Crew shows a map on the screen.)  In the 1930s, transoceanic air routes starting from Midway Island used tiny Wake Atoll as a perfect fuel base to complete the 2,800-mile trip to this U.S. island territory",Guam
Bryan Cranston as chemistry teacher-turned-drug kingpin Walter White,Breaking Bad
"Celebrated in Asia in the fall, Diwali is an annual festival of lights of this religion",Hinduism
The one that shares its name with a crow relative,a rook
"American subcompacts hit the road for the first time, including this Ford model",a Pinto
I felt it was excessive when the waiter was rotated on one of these after complaining about his tips,a spit
"Bring me the head of this atoll largest in the Chagos Archipelago, where the U.S. has a naval facility",Diego Garcia
"Alexander Skarsgard as Eric Northman, an old & powerful Nordic vampire",True Blood
This August 15 feast day commemorates the Virgin Mary's ascension to Heaven,the Assumption
The only piece in the back row that can start a game,a knight
In November a memorial service was held at Notre Dame for this former French president who died at 79,(Charles) de Gaulle
"""The Rime of the Ancient Mariner"" was the favorite poem of the Middle East leader with this title",Emir
The School of Fontainebleau is named for one of these built by Francis I in the 1530s,a palace
"This pop diva was downright dowdy in her role as a welfare caseworker in ""Precious""",Mariah Carey
A South American toad displays its orange feet to predators to let them know it's this,poisonous
Tweens can spend hours on this 140-character max website created by a 10-person startup called Obvious,Twitter
"Around 1387, this poet wisely noted, ""in love, ther is but litel reste""",Chaucer
"It's said there are 3 things that matter in real estate: this. this, this",location
"""First Steps"" is by Jozef Israels of this country's traditionalist Hague School",the Netherlands
"He was clean-shaven & minus the cowboy hat as Sandra Bullock's husband in ""The Blind Side""",(Tim) McGraw
"In salamanders named for a lack of these internal organs, a tiny pulmonary artery runs in the body wall",lungs
"From the Latin for ""adulthood"", this process generally starts for girls between 10 & 12 & boys, 12 to 14",puberty
"""Love is strong as death: jealousy is cruel as the grave"" is from this biblical ""song"" book",the Song of Solomon
"There once was a clue in our place/ about this type of poem, not mace/ short & quick/ a niffy old trick/ but then we ran out of",a limerick
The Stroganov School in Russia specialized in these exquisite artworks for private devotions,icons
"As Saraghina in ""Nine"", this pop star belts out ""Be Italian""",Fergie
A South African frog favors the arum type rather than the water type of this plant,a lily
"Tweens watching this young man's video ""Baby"" on YouTube helped it to a record 260 million views as of summer 2010",Justin Bieber
"In ""A Woman of No Importance"", he wrote, ""One should always be in love, that is why one should never marry""",Oscar Wilde
One honored for achieving distinction in a certain field; poet is one type,laureate
"While part of the Avignon School, Simone Martini met this poet & painted a portrait of his beloved Laura",Petrarch
"Check out this singer back in 1985 in his role as Dr. Frankenstein in ""The Bride""",Sting
"Many caecilians have these in their skin, like snakes, which they resemble, but unlike most other amphibians",scales
Alliterative 2-word term for the actions of a tween's social group to make him or her conform,peer pressure
"A little late, this Shakespearean character describes himself as ""one that loved not wisely, but too well""",Othello
The this & Lymphoma Society is a charity fighting blood cancers,Leukemia
"The school named for this big city began in the1940s & mutated into abstract expressionism, Pop Art, etc.",New York City
"As June Boatwright in ""The Secret Life of Bees"", she didn't play the piano but rather the cello, which she learned for the role",Alicia Keys
4-letter word for a salamander that leans toward the land side of amphibianness,a newt
"Hmm, your tween is reading works in this movement, like Camus' ""Caligula""? That's both impressive & disturbing",existentialism
"Thomas Fuller observed that ""love and pride stock"" this British mental hospital",Bedlam (or Bethlehem Royal)
To contest in court or to carry on a lawsuit,litigate
"From 1513 to 1972, only men named Christian & Frederick alternated as rulers of this nation",Denmark
"In ""The Merchant of Venice"" this man's daughter Jessica elopes with Lorenzo",Shylock
"The record winter snowfall for a 24-hour period was 78 inches at ""Mile 47 Camp"" in 1963 in this U.S. state",Alaska
A fetus' food lifeline,Umbilical cord
"Julius declared ""The die is cast"" & crossed this river, provoking the Roman Civil War",Rubicon
This character's doomed love for Ann Darrow ends tragically at the foot of the Empire State Building,King Kong
Major producers of these nuts seen here include Turkey & California,Pistachios
"When he mistakes frankness for lack of affection, this king rejects his only loyal daughter",King Lear
"In the Northern Hemisphere, 1 of the 2 dates on which winter can begin",December 21 or 22
Montevideo is the capital,Uruguay
"In the English translation of the writings of Suetonius, they're Julius Caesar's last words","""And you, Brutus?"""
The son of a depressed widower dials up a radio call-in show in this film directed by Nora Ephron,Sleepless In Seattle
Pie favorite seen here:,Pecans
"Kate's sister Bianca is courted by Lucentio, Hortensio & Grumio in this play","""The Taming of the Shrew"""
The hard red winter type of this grain is planted in autumn & in late spring,Wheat
An arm bone,Ulna
"Julius invaded this ""great"" island twice:  once in 55 B.C. & once in 54 B.C.",Great Britain
Count Almasy tragically leaves the love of his life behind to seek help in this 1996 Oscar-winning film,The English Patient
It's where these nuts are in a classic holiday song:,"""(Chestnuts) roasting on an open fire..."""
It's the last name of the character who is Tybalt's killer & Mercutio's friend,Montague
"In ""Don Juan"" he quipped, ""The English winter -- ending in July, to recommence in August""",Lord Byron
AKA Northern Ireland,Ulster
1 of Julius Caesar's 3 wives,"Calpurnia, Cornelia & Pompeia"
"The big screen tearjerker ""Love Story"" was followed by this sequel",Oliver's Story
A main source of these nuts is the Amazon River region,Brazil nuts
"The king's castle in this Danish seaport is the setting for most of ""Hamlet""",Elsinore/Helsingor
"The Old Farmer's Almanac says to count the bands on one of these ""woolly"" insects to see how hard winter will be",Caterpillar
Nietzsche's Superman,Ubermensch
"With no male heir of his own, Julius adopted this grandnephew",Octavian/Octavius
Vincent Price took revenge on those responsible for the tragic death of his wife as this mad doctor,Dr. Phibes
The 2 main types of the nut seen here are the English variety & this other full variety:,Black walnut
This air tube in the neck is held open by 16 to 20 C-shaped rings of cartilage,Trachea
"""Queen of the House"" by Jody Miller was a reply to this 1965 Roger Miller hit","""King of the Road"""
In 1967 this country lost the West Bank to Israel,Jordan
This military group abbreviated RCAF developed the 5BX program of calisthenics,Royal Canadian Air Force
Akiko Kojima became the first woman from this continent to win the Miss Universe pageant in 1959,Asia
A TV network:            ABC,American Broadcasting Company
"During this process, the opposite of photosynthesis, plants use oxygen & give up water & carbon dioxide",Respiration
"""Ue O Miute Aruko"" by Kyu Sakamoto was retitled this for the U.S.","""Sukiyaki"""
In 1967 this country lost the Golan Heights to Israel,Syria
This method of intensive or downright painful massage is also called structural integration,Rolfing
"This Greek-American diva, born in 1923, was acclaimed for her portrayals of Norma & Anna Bolena",Maria Callas
In the National Football League:             AFC,American Football Conference
"Once hunted for its pelt, this Australian monotreme is now protected by law",Duck-billed platypus
"Both Simon & Garfunkel & Sergio Mendes found ""thyme"", parsley, sage & rosemary to make this hit","""Scarborough Fair"""
"These 2 rivers form the Shatt al Arab, which then flows into the Persian Gulf",the Tigris & the Euphrates
"You'll no longer get sand kicked in your face if you use the Charles Atlas program of ""dynamic"" this",Tension
"Muriel Spark was born in this capital city, the setting for her novel ""The Prime of Miss Jean Brodie""",Edinburgh
An educators' group:             AFT,American Federation of Teachers
"Hidalgo, one of these objects, reaches the orbit of Saturn, but most are confined to a belt between Mars & Jupiter",Asteroid
Bob Dylan numbered them 12 & 35,"""Rainy Day Women"""
"This island, 1/3 of which is Turkish-controlled, is often considered part of the Middle East",Cyprus
This organization that teaches survival in the wilds began as a program for British seamen,Outward Bound
"This Norwegian was a teenager in 1957 when she made her film debut in ""Fjols Til Fjells"" -- ""Fools in the Mountains""",Liv Ullmann
To a psychologist:            ADD,Attention Deficit Disorder
In 1960 Theodore Maiman built the first of these devices using a ruby,Laser
"""Love Is All Around"" was this ""Wild Thing"" group's only other Top 10 hit",The Troggs
This country shook off the Ottomans in 1882 & the British in 1952,Egypt
"This last name of German athlete Joseph is applied to the flexibility-enhancing ""method"" he developed",Pilates
"David Bowie could tell you the name of this Somali-born supermodel is from the Arabic for ""faith""",Iman
A computer designer's goal:              AI,Artificial Intelligence
"Conde Nast's Feb./Mar. 1999 issue of its magazine for these title people was a Guinness record 1,242 pages",Brides (who are planning a June wedding)
Many have claimed to see the ghosts of Civil War soldiers still wandering the battlefield in this Penn. town,Gettysburg
"She not only hosted the show, she also won awards for Music Female Artist & TV Actress, Comedy",Miley Cyrus
"Tech stuff: Windows, floppy disk, Powerbook","floppy disk, Windows and Powerbook"
"Emerson was a pallbearer for this ""Scarlet Letter"" author",Hawthorne
"Before his dictionary, he put out 1783's ""American Spelling Book"", a mainstay of pioneer schooling",Webster
"A long, metal pole used to divert lightning",a rod
"He may have made his last stand at Little Big Horn, but his ghost is said to haunt his old quarters at Fort Leavenworth",Custer
"This Brit has nothing to atone for--she snapped up an award for her role in ""Atonement""",Keira Knightley
"European discoveries: Cape of Good Hope, Florida, Bering Strait","the Cape of Good Hope, Florida and the Bering Strait"
"He wrote ""Carrie"" while teaching high school English at Hampden Academy in Maine",(Stephen) King
"Frontiersmen wore trousers of this animal's skin, the leather in the ""Leatherstocking Tales""",deerskin
3-letter slang for a pleasing physique,a bod
Talk about ghosts with a mission--apparently there are plenty at this battle site in San Antonio,the Alamo
"For his role on this series, Chad Michael Murray was chosen favorite TV Actor in a Drama",One Tree Hill
"Universities: San Diego State, Purdue, Brown","Brown, Purdue, San Diego State"
"He co-wrote ""Sea of Cortez"" with marine biologist Edward Ricketts, the model for Doc in ""Cannery Row""",(John) Steinbeck
Chinking was filling the spaces in this typical pioneer home in wooded areas,a log cabin
Surface layer of ground,sod
"Shove off to this famous ship in Long Beach, Calif.; it's considered one of the most haunted places in the world",the Queen Mary
"Who better to take home the award for ""Most Fanatic Fans"" than this teen cutie from ""American Idol""?",David Archuleta
"Presidential administrations: Chester A. Arthur, James K. Polk, Millard Fillmore","Polk, Fillmore, Arthur"
"This author of ""The Good Earth"" wrote 5 books using the pseudonym John Sedges",Pearl Buck
This 3-word phrase for what groups of pioneer travelers did when under attack is still an idiom today,circle the wagons
To walk heavily & wearily,plod
"An old forest farmhouse in Salt Lake City is supposedly haunted by Ann Eliza Webb, this man's 19th wife",Brigham Young
This skater boy was honored as Choice Action Sports Male,Ryan Sheckler
"Geological periods: Cambrian, Cretaceous, Triassic","Cambrian, Triassic, Cretaceous"
"In 1930 this ""Main Street"" author became the first American to win the Nobel Prize for literature",Sinclair Lewis
"Pioneer moms whose kids had chills & sweats knew sassafras was also called the ague tree, ague meaning this",fever
Land to which Cain fled in the Bible,Nod
No one could claim the earth was flat after this man's expedition circumnavigated the globe in 1522,Magellan
"It describes a fatal disease, or where a train stops",terminal
"""90210"" is set in this ritzy city, ZIP code 90210",Beverly Hills
Annin & co. makes these in materials like solar-max nylon & cotton/polyester; Betsy Ross would be amazed,flags
She imprisoned Walter Raleigh in the Tower of London after he secretly married one of her maids of honor,Elizabeth I
David Caruso heads up the the crime scene investigation unit in this city,Miami
"In addition to his study of gravity, he proved that light contains many colors",Newton
"In the video for ""Here It Goes Again"" the band OK Go gets nowhere fast on these exercise machines",treadmills
"Col. William Prescott was one of the leaders of this battle on June 17, 1775",the Battle of Bunker Hill
"Building with bales of this is sturdy, unlike in ""The 3 Little Pigs"", & fire-resistant when packed to keep out oxygen",hay (or straw)
Sharpshooter Frank Butler abandoned his career to manage this even sharper-shooting gal,Annie Oakley
A late-night sketch comedy show is based on this magazine & even featured a Spy vs. Spy segment,Mad
This pea brain coined the hereditary terms recessive & dominant,Mendel
"It's the lateral lobe of each cerebral hemisphere, in front of the occipital lobe",temporal
"Cleeve Cloud is the highest point in the Cotswolds, the hills in the western part of this country",England
"The bull's eye in darts is also called this, the tree material from which it's made",the cork
In 1632 Shah Jahan began building this Mausoleum for his favorite wife,the Taj Mahal
Players try to figure out who the saboteur is on this ABC show,The Mole
"(Jon of the Clue Crew stands on a ladder and drops two items.)  An object's weight does not affect the speed at which it falls, so the shoe & the paper hit the ground at the same time, as this Italian first predicted",Galileo
Time to throw in this garden tool seen here--we dig it,a trowel
"The Sand Hills Region is mostly in this state, north of the Platte River",Nebraska
"Natural rubber is sticky, as in rubber cement; with this process patented in 1844, it can be used for hockey pucks",vulcanization
There was a certain glow in the air when Maria Sklodowska caught the eye of this French physicist in 1894,Pierre Curie
This Patricia Arquette show is somewhere between well done & rare,Medium
"Edwin Hubble confirmed this German's view that the universe is expanding, not static",Einstein
"A threadlike, leafless organ of climbing plants, often in spiral form",a tendril
Mills in the Gas Hills of Wyoming refine & press this element into the yellowcake form,uranium
"In the 2008 movie, Iron Man's suit is an alloy of gold & this metal",titanium
"Longfellow wrote that Captain Miles Standish gave his blessing to this man who married his crush, Priscilla Mullens",John Alden
"Seen here is this wannabe opera singer turned creative director for ""America's Next Top Model""",Jay Manuel
"On July 21, 1944 she wrote, ""I'm finally getting optimistic... an assassination attempt has been made on Hitler's life""",Anne Frank
No. 1 in circulation: this retirees' organization's bulletin,AARP
In this 1983 film Tom Cruise's dad's Porsche ends up in Lake Michigan,Risky Business
These drums are held between the knees & played with the fingers,the bongos
180 minutes after noon,3 PM
"Jake Barnes, Lady Brett & friends go to Spain; Lady Brett has an affair with a bullfighter, then returns to her fiance",The Sun Also Rises
"If I'd been there in 1862, I'd have given a drink to this general who beat the rebels at Shiloh",Grant
No. 15: For the athletically inclined or those who dig chicks in thongs,Sports Illustrated
Burt Reynolds drives a Trans Am from Georgia to Texas & back in this 1977 romp,Smokey and the Bandit
These are lit in celebration on Guy Fawkes night,bonfires
360 seconds before 2:00 am,1:54 AM
Genius architect Howard Roark struggles to maintain his integrity in the face of mediocrity for some 700 pages,The Fountainhead
"I'm all for youth, but can you believe this guy led an army to victory over the Thracians in 340 B.C. at age 16",Alexander the Great
No. 20: this one lets you know when to tune in to Johnny & me,TV Guide
"Marty McFly went ""Back to the Future"" in this make of car",a DeLorean
"This Latin phrase literally means ""with good faith""",bona fides
13 half hours after 6:30 PM,1 AM
"Stephen Dedalus' childhood, school days & early manhood, when he decides to leave Dublin for Paris to become a writer",Portrait of the Artist as a Young Man
"This Mexican general let himself be surprised at the battle of San Jacinto, ensuring Texas independence",Santa Anna
No. 4: helping people improve dwellings & yards,Better Homes and Gardens
"These salt flats are in Tooele county, Utah",Bonneville Salt Flats
4 dozen minutes after 3:15 PM,4:03 PM
"Lucy Honeychurch & her chaperon get the wrong room in Florence; Lucy falls for George, gets engaged to Cecil, weds George",A Room with a View
"I gotta hand it to Gen. Gebhard von Blucher, 72 years old, commanding the Prussian troops at this June 1815 battle",Waterloo
No. 10: this driving & travelers' club's Westways,AAA
This distinctive predator is seen here.,bonnethead shark
"1,800 seconds before 8:11 AM",7:41 AM
"Clyde Griffiths gets Roberta pregnant, falls in love with rich girl Sondra, lets Roberta drown, is executed",An American Tragedy
This field marshal wasn't so bloody hot; his Operation Market Garden in 1944 resulted in a British disaster,Bernard Law Montgomery
"Greece joined this military alliance in 1952, Bulgaria in 2004, though they're far from the body of water in its name",NATO (North Atlantic Treaty Organization)
An interconnected group of TV stations that broadcast the same programming,a network
"In a TV special, the Peanuts gang celebrates Halloween while Linus awaits a visit from this mythic figure",the Great Pumpkin
"7 letters: Phil Collins, Mike Rutherford, Tony Banks",Genesis
"Most everybody was invited to join this post-WWI club founded in 1919, but the U.S. turned down a membership",the League of Nations
An estimate based on little or no information,guesswork
2010 marks the 60th anniversary of this UNICEF program that collects donations in the box seen here for kids worldwide,Trick or Treat
"4 letters: Of a drama, of contrition, of mercy",Acts
"Members of this club formed in 1993 include Latvia, Lithuania & Luxembourg--sorry, Libya, you're not invited",the European Union
In 2010 this country won its 17th Swaythling Cup in men's team table tennis,China
Timepiece mechanism that's a synonym for efficiency,clockwork
"In the Hercule Poirot mystery ""Halloween Party"", a girl is drowned in a tub of water meant for this Halloween activity",bobbing for apples
10 letters: OMG!  We learned Amy was Fabio's long-lost sister!  & that's the only item we uncovered!  The sole singular one!,Revelation
"(Kelly of the Clue Crew stands with a string quartet at the Juilliard School in New York.)  His ""American Quartet"" was written in a Czech community in Iowa soon after his ""New World Symphony""; some hear black spirituals in the melodies",(Antonin) Dvorak
This not-very-exclusive club founded in 1995 has 153 members (& they weren't too welcome in Seattle),the World Trade Organization
"This international team tennis trophy is also called ""Dwight's Pot""",the Davis Cup
"2-word phrase for a set of values based on diligence; it often follows ""Protestant""",a work ethic
"""Halloween"" is short for ""All Hallows' Eve"" as it's the night before this holiday once called All Hallows' Day",(All) Saint's Day
12 letters: Why?!  Why didn't I buy Microsoft when it hit the market in 1986?!  & wearing that Speedo?!  What was I thinking?!,Lamentations
"(Kelly of the Clue Crew stands with a string quartet at the Julliard School in New York.)  One of Beethoven's best-known works would be the ""Bridgetower Sonata"" if Ludwig and violinist Bridgetower hadn't quarreled over a girl.  Instead, it's ""this"" Sonata",the Kreutzer Sonata
The 8-member club formed by this treaty shutskied its doors in 1991,the Warsaw Pact
"The Calcutta Cup, given to rugby teams since 1879, has an elephant on top & is made from melted coins of this currency",rupees
An embankment constructed as a fortification,an earthwork
"Halloween's origins are in Samhain, a festival celebrated by these people of ancient Britain & Ireland",the Celts
"6 letters: Learned Hand, Joseph Crater (once ""the most missingest man in America"")",Judges
"(Jimmy of the Clue Crew stands with a string quartet at the Julliard School in New York.) At Toscanini's request, this composer transcribed part of his ""Opus 11 Quartet,"" and it became his most famous work, the ""Adagio For Strings""",(Samuel) Barber
"Topping the charts on Oct. 20, 1962, this novelty song is the only No. 1 hit to have the word ""electrodes"" in the lyrics",The Monster Mash
"Put on your sunscreen & head to Waikiki Beach, a popular tourist spot in this capital city",Honolulu
"If you have a cat, make sure to clean out this box regularly",litterbox
There are 3 teaspoons in this unit of measure,tablespoon
"He's the lovable elephant who ""Hatches the Egg"" & ""Hears a Who!""",Horton
Count yourself lucky to know that one of these monsters drinks your blood & can turn into a bat,vampire
He's the famous TV personality seen here,Kermit the Frog
"It was the site of a famous ""Tea Party"", December 16, 1773",Boston
Devil's food & angel food are types of this dessert,cake
37 degrees Celsius equals 98.6 degrees on this scale,Fahrenheit
Bah Humbug!  He's the character seen here,the Grinch
A full moon gets this type of monster in a hairy situation,werewolf
[video clue],lime
"During the Civil War, Union troops led by Sherman captured & burned much of this Georgia capital",Atlanta
Double-dribbling & shooting air balls are undesirable activities in this sport,basketball
"Equal to 1,000 grams, this metric standard is abbreviated KG",kilogram
"Book which contains the lines ""Would you? Could you?  In a car?  Eat them!  Eat them!  Here they are.""","""Green Eggs and Ham"""
"In a Mary Shelley work, he's the doctor who used electricity to charge his constructed monster to life",Dr. Frankenstein
"From the Irish for ""small clover"", it's the national emblem seen here",shamrock
"The capital of Mississippi was named for this man, even before he became president",Andrew Jackson
"Financially, you want to avoid this color ink -- that means a deficit",red
"Of 6 miles, 16 miles or 60 miles, the one closest to the length in miles of a 10-kilometer run",6 miles
In this tale the Once-ler tells of how his greed destroyed a beautiful forest of truffula trees,"""The Lorax"""
"St. George fought & killed one of these mythical, fire-breathing monsters",dragon
"Popular in Asian sculpture, it's the precious & ornamental mineral seen here",jade
It's the capital of the most populous U.S. state,Sacramento (California)
"From the Latin for ""put in place of"", it's the kind of teacher who may get a hard time from your class",substitute
This unit can be 1/60 of a degree or 1/60 of an hour,minute
"Dr. Seuss' first book for kids was called ""And to Think That I Saw It on"" this street",Mulberry Street
"This monster is a giant, one-eyed creature from Greek mythology",cyclops
He's the monetary green guy seen here in the newest version,Ben Franklin
"2 days before his more famous ride of April 18, 1775, he galloped to Concord to warn patriots to move military supplies",Paul Revere
In May 2000 Philadelphia's school board voted to require all its students to wear these,uniforms
"It's a formation of calcium carbonate built up on the floor of a cave, formerly water dripping from a stalactite",stalagmite
"You can charge the neighbors 3 bucks simply to do this or $30 if you add detailing, light waxing & Armor-Alling",wash the car
"Lois Lane is the heroine of the musical ""It's a Bird, It's a Plane, It's"" this guy",Superman
A shack for your almond,nut hut
"During the winter of 1777-78 at this site, Washington lost 1/4 of his men to malnutrition, exposure & disease",Valley Forge
Some schools frown on this headwear made popular by Deion Sanders,bandana
Animals exhale this gas during respiration,carbon dioxide
"From Middle English for ""business"" or ""message"", you can pick up some cash ""running"" these for busy people",errands
The song heard here is a highlight of this high-flying Broadway musical,Peter Pan
A hopeful desire for an aquatic creature,fish wish
By March 1781 all 13 states had approved these articles,the Articles of Confederation
These parts of a stylish tank top bear the name of a pasta,spaghetti straps
"By definition, a phototropic plant moves in response to this",light
This occupation consists of perambulating with basenjis & schnauzers,walking the dogs
Big cats abound in this Tony-winning show that's set in part at Pride Rock,The Lion King
Not fast frozen precipitation,slow snow
"In his ""American Crisis"" pamphlet, he wrote, ""Tyranny, like hell, is not easily conquered""",Thomas Paine
"Prints of these insects were big in '99, whether swallowtails or monarchs we don't know",butterflies
"Neutrophils, monocytes & lymphocytes are the 3 main types of these blood cells that fight infections",white blood cells
"When she was 11, Courtney Darwin was one of these for the San Francisco Giants, not the Gotham City Superheroes",bat girl
Jim Henson's Creature Shop created a dancing pushmi-pullyu for the musical about this doctor who talks to animals,Doctor Dolittle
A map of your blood-pumping organ,heart chart
"After his defeat at Yorktown this British commander refused to deliver his sword to Washington, feigning illness",Lord Cornwallis
"2-word name for a popular athletic shoe, or a person who's jogging off-road",trail runner
"Oddly, this property is lower in solid than in liquid water, so ice floats",density
"Medieval job choices for kids were limited, but there was this one of trainee & servant of a knight",page
The 1997 TV production of this fairy tale musical featured Brandy in the title role,Cinderella
It's the only mainland country in the Western Hemisphere that borders only one country,Canada
A group of 19th c. authors is called the Knickerbocker Group after his pen name,Washington Irving
This ursine likes to eat seals as well as fish,a polar bear
"Latin for “before noon”, it’s what A.M. stands for",antemeridian
Cher sings “The Shoop Shoop Song” over this 1990 film’s closing credits,Mermaids
Charles Rennie Mackintosh of this country was 1 of the most innovative Art Nouveau architects,Scotland
"One of his patents that year was for a motion-picture projector, the kinetoscope",Thomas Edison
Poet & editor Wm. C. Bryant is known for his 1870-71 translations of these 2 Homeric works,the Iliad & the Odyssey
The emperor is the largest variety of this bird,a penguin
"Spoken or sung at the end of Latin masses, Deo gratias means this",thanks to God
In 1968 Hugo Montenegro took this title tune to No. 2 on the pop charts:,"""The Good, The Bad, And The Ugly"""
"Not surprisingly, the French town of Chantilly is known for this type of fabric",lace
"900,000 acres of land in this state were opened for settlement on Sept. 22 though some went sooner",Oklahoma
The bellow of this tusked sea animal can be heard from half a mile away,a walrus
"Seneca said “Ars longa, vita brevis"", which means this","art is long, life is short"
"“Clang, clang, clang, went the trolley, Ding, ding, ding, went the bell, Zing, zing, zing, went” these",my heartstrings
The “slipper” type of this lustrous fabric can be used to make slippers or draperies,satin
An attack on American sailors in Valparaiso brought the U.S. to the brink of war with this country,Chile
"This ox, one of the northernmost hoofed animals, is named for the odor it emits",a musk ox
Someone who is primus inter pares is first among these people,equals
"Pat Boone sang that this “is for the very young, Ev’ry star’s a wishing star that shines for you”","""April Love"""
Edward Kemeys designed the lions that guard the entrance to the Art Institute of this city,Chicago
George Hale’s spectroheliograph made it possible to photograph this using one w.l. of light,the sun
"When these rodents drown during their migrations, it’s an accident, not suicide",lemmings
"The abbreviation q.v. which stands for quod vide, literally means this",which see
Pop songstress who won an Oscar in 1989 for “Let The River Run” from “Working Girl”,Carly Simon
The back of a Salem rocker is usually lower than the back of this other rocker named for a Mass. city,Boston
James Naismith invented basketball in this Massachusetts town in December,Springfield
Merged island countries include Sao Tome & Principe and Trinidad & this,Tobago
"Shortly after promoting him, Darius had him cast into a lion’s den",Daniel
"The manzanillo is the most widely grown type in Calif.; almost all are eaten, not pressed for oil",olives
"Cobweb is a fairy, not a spider, in this comedy",A Midsummer Night's Dream
A column of “Hints” has been written under this name shared by a mother & the daughter who succeeded her,Heloise
"In March, Congress passed an excise tax on this, provoking a rebellion in 1794",whiskey
"Its capital, largest city & chief port is Palermo",Sicily
"According to II Chronicles 2, over 153,000 people worked on its construction in Jerusalem",the First Temple (Solomon's Temple)
Hawkeye Pierce could tell you that kimchi is pickled vegetables common in this country,Korea
"Hamlet gives his “Alas, poor Yorick!” soliloquy in this location",a graveyard
Columnist whose 1922 “Etiquette: The Blue Book of Social Usage” sold over half a million copies,Emily Post
His opera “Die Zauberflote” premiered in Vienna on Sept. 30,Mozart
