Question,Answer
"In WWI, ""Post-Traumatic Stress Disorder"" was known as ""combat fatigue"" or this alliterative 2-word term",Shell shock
We doubt if this king of the fairies would feel at home on Borneo,Oberon (Borneo)
"Impressionist Berthe Morisot was influenced by this ""Bar at the Folies-Bergeres"" artist, her brother-in-law",Edouard Manet
"A 1997 episode of ""The Drew Carey Show"" was inspired by this British film about hapless male strippers",The Full Monty
Rhode Island's Sakonnet & Seekonk Rivers are really saltwater arms of this bay,Narragansett Bay
"""Once in love with"" this girl, ""Always in love with"" this girl",Amy
"Freud theorized that the ""instinctual & infantile"" drives are located in this part of the mind",Id (unconscious)
"She's ""one girl"" King Lear should have been leery of",Goneril (one girl)
"In February 1998 David Satcher was sworn in to this post, left vacant since 1994",Surgeon General
"(I'm Suzanne Malveaux.)  Pope Benedict's visit to the U.S. was extra festive: during his White House visit, he was serenaded with this 1893 song","""Happy Birthday To You"""
Choose from 26 hot babes holding 26 briefcases on this hit game show,Deal or No Deal
Some say that the medieval tapestries about the hunting of this mythical beast symbolize the life of Christ,the unicorn
"The story ""The Snows of"" this African mountain first appeared in a 1936 Esquire spread",Kilimanjaro
"Josef Delarose Lascaux introduced this confection, aka spun sugar, at his dental practice",cotton candy
I'm at the car & I'm the first to call this word--now I get to ride in the front seat!,shotgun
"Done to prevent repeat voting, the purple fingers were a symbol of the return of democracy to this country",Iraq
You face off against the mob on this Bob Saget-hosted show,1 vs. 100
"(Jon of the Clue Crew shows a geometric diagram on the monitor.)  If side a equals 3 & side B equals 4, it's the length of side C",5
Inman is a confederate soldier trying to get home in this Charles Frazier novel,Cold Mountain
The supple consistency of this chewy saltwater candy is achieved by twisting & pulling as it cools,taffy
It's a Y-shaped schoolyard weapon using small projectiles,a slingshot
"(I'm Anderson Cooper, anchor of A.C. 360.)  In 2005, this craft put the Space Shuttle program back in flight after Columbia's tragedy 2 years earlier",Discovery
"Though Bob has retired from this game show, it still tapes in the ""Bob Barker Studio""",The Price Is Right
"In ""Uncle Tom's Cabin"", Littte Eva's first name is actually this, like the heroine of a Longfellow poem",Evangeline
"Before ""Into the Wild"", this author wrote ""Into Thin Air"", about a Mount Everest trip gone wrong",Jon Krakauer
Admiral Byrd took 2 1/2 tons of these Necco candies on his trip to the South Pole,Necco Wafers
The odds of you not saying this term for a horse with little chance of winning must be 100 to 1,a longshot
The Doomsday Vault in Arctic Norway preserves these in case of a disaster affecting the world's food supply,seeds
5 elementary school kids help adults make the grade on this Jeff Foxworthy game show,Are You Smarter than a 5th Grader?
"Aptly, a big, fluffy makeup brush is named for this form of Japanese theatre known for its distinctive heavy makeup",kabuki theatre
A crash landing in the Himalayas sets the stage for this James Hilton tale of a fabled land,Lost Horizon
George Renninger invented this tricolored confection in the 1880s; farmers loved its agrarian look,candy corn
"For olympians, the ball weighs 16 pounds; for high school boys, 12, in this event",the shotput
(I'm Campbell Brown.)  The Democrats have adopted a 50-state strategy at the instigation of this DNC chairman & former presidential contender,Howard Dean
Show on which 2 clans compete to guess the top responses to survey questions,Family Feud
"More than 1,000 islands make up the Alexander Archipelago in this U.S. state",Alaska
James Baldwin gained fame with this semi-autobiographical work that includes a peak in the title,Go Tell It on the Mountain
Macaroons are often made with the shredded meat of this palm fruit,coconut
Word for the large size of shot used for deer hunting,buckshot
The Australian War Memorial is in this city,Canberra
"It's always ""the Age of Aquarius"" in this musical that lets the sun shine in again in 2009",Hair
Microsoft made a tool to recognize this annoyance & found it could also help find the fast-mutating HIV virus,spam
An ocean dweller: POISE PRO,porpoise
"As part of a 3-book deal, she'll soon write a memoir about her years as Secretary of State",(Condoleezza) Rice
It links the scapula & the sternum,the collarbone
This European capital lies on a plain near the southern end of the Attic Peninsula,Athens
"The original ran for 2 years, but the revival of this Illinois-set musical had a 12th anniversary party in 2008",Chicago
This device at the government's NIST lab neither gains nor loses a second in 99 million years,the atomic clock
A real softy: CHAIN CHILL,chinchilla
"In 1962 he said, ""I want to be the white man's brother, not his brother-in-law""","Martin Luther King, Jr."
A settlement far from a home country,a colony
In 1823 Costa Rica moved its capital from Cartago to this city where coffee plantations were prospering,San José
This classic Rodgers & Hammerstein show set in WWII Polynesia came back to Broadway in 2008,South Pacific
"Astronomy using these, discovered in the 1890s, has to be done from space as these can't penetrate our atmosphere",X-rays
It's under heavy cover: IDOL ALARM,armadillo
"Currently, he's the only African American on the Supreme Court",Clarence Thomas
California venue that has hosted 2 Olympic games,the L.A. Coliseum
This capital city is on a railway line between Fez & Casablanca,Rabat
"In April 2009 Bill Irwin & Nathan Lane began ""Waiting for"" him (P.S. They're still waiting)",Godot
This word came to be used in telecom when the coverage area was divided into honeycomb shapes,cellular
A little monkey: MORE MAST,marmoset
In 1872 Victoria Woodhull chose this orator & former slave to be her running mate,Frederick Douglass
"From the Latin for ""partner in office"", it's an associate with whom one works",a colleague
One way to see the sights on New Providence Island in the Bahamas is to get on a bus called a jitney in this port,Nassau
"Hey, genius, it's the genus of your pony--also a play revived on Broadway in 2008",Equus
In 1971 Intel introduced these integrated circuits that perform all the functions of a CPU,microprocessor
Large hog-like mammal: I TRAP,tapir
"Ernest Just, who received the first Spingarn Medal in 1915, was a biologist & professor at this D.C. university",Howard
Arches supported by a row of evenly spaced columns,a colonnade
"Before its use in journalism, it meant a boundary beyond which straying prisoners would be shot",deadline
"In the Peasant's War, fought mainly in this country, Martin Luther wanted the rebels treated ""like mad dogs""",Germany
...of chess pieces,a bishop
"In 1825 Joshua purdy brown erected the first of these portable circus structures in Wilmington, Del.",a big-top (or tent)
"Bouillon is a thin, clear this",broth (or soup)
"The right to hit first goes to the person who's this 4-letter word, meaning his ball is farthest from the hole",away
"A group of people appointed for a specific function, like the Senate Judiciary one",committee
Benito Juarez emerged from the War of Reform as a principal influence in this country's politics,Mexico
...of the New England states,Connecticut
Not until 1982 did a performer publicly do this many somersaults from bar to catcher on the trapeze,four
"Polenta is a dish of cooked, ground this",corn
A courteous golfer replaces & repairs this loose piece of turf dug out of a fairway by a swing,a divot
Artist Marcel Duchamp added one to the Mona Lisa,a goatee
"This country's civil war, lasting from 1936 to 1939, began in Morocco",Spain
...in the Baseball Hall of Fame,Hank Aaron
In 1907 these siblings purchased the Barnum & Bailey circus,the Ringling Brothers
En croute means wrapped in this & baked,pastry
"Exhibiting Bernoulli's Principle, these indentations on a golf ball cause it to lift & stabilize it in flight",a dimple
A promise of a refund if a purchased product is unsatisfactory,a guarantee
Henry IV converted from protestantism to Roman Catholicism at the end of this country's Wars of Religion,France
...among the state capitals,"Albany, New York"
Many circus historians credit Isaac van Amburgh with being the first to put his head in this dangerous place,the lion's mouth
Pumpernickel refers to a dark type of this bread,rye
"In golfing slang, to use a ""Texas wedge"" is to use this club when not on the green",a putter
It's a person who holds the title to a property for the benefit of another person,a trustee
A 1921 treaty dividing the island demanded a fidelity oath that brought about a civil war in this country,Ireland
...of the Old Testament prophets,Amos
"In 1947 this ""flying"" family perfected the 7-man pyramid on the high wire",the Wallendas
Mascarpone is a soft Italian this,cheese
For 2009-10 this Georgia golf course was rated No. 1 by golf digest,Augusta
"This aquatic mammal can grow up to Io feet long & can weigh up to 2,000 pounds: some mermaid!",a manatee
Ban Ki-moon,South Korea
1977: Certain folks can't get a Wyoming landmark out of their heads & go there to meet new friends,Close Encounters of the Third Kind
"A 2010 exhibit at the Rijksmuseum Schiphol Airport in this country was called ""Sunny Skies""",the Netherlands
"In the text of a play, dramatis personae is a list of these",the characters
"Completes Cyndi Lauper's line, ""if you're lost you can look and you will find me...""","""time after time"""
"(Kelly of the Clue Crew is holding a bone.)   Early humans lived  a perilous existence.  This 1.8-million-year-old  ankle joint found in Tanzania bears teeth marks, probably made by one of these dangerous reptiles  that still haunt African waters",crocodiles
Kurt Waldheim,Austria
"1968: Early hominids fashion a weapon, then a trip to Jupiter goes awry",2001: A Space Odyssey
"An outline of the main points of a work is called this, from the Latin for ""see together""",a synopsis
Hyphenated type of sportscaster who gives a detailed description of a sporting event,play-by-play man
"(Kelly of the Clue Crew demonstrates the morphing station.)  The hall's morphing station allows visitors to see what they'd look like, had they been born into a different human species; here, I'm morphing from a Homo sapiens into one of these long-extinct cousins",a Neanderthal
Boutros Boutros-Ghali,Egypt
1982: It's rainy all day in future L.A. as a cop looks for murderers & doubts his girl's humanity,Blade Runner
"Husband to Georgia O'Keeffe, this 291 Gallery founder had a show in gallery 321 of the St. Louis art museum",Alfred Stieglitz
"A poetic lament for the dead; Milton's ""Lycidas"" was a pastoral one",an elegy
"Completes Yogi Berra's declaration ""it ain't over till...""","""it's over"""
"(Sarah of the Clue Crew is is in front of a skeleton.)  A diet heavy in plants requires  a long digestive tract, so a broad torso and ample gut are visible in the reconstruction  of the famous  3.2-million-year-old  human fossil  discovered in Ethiopia in 1974  and known by this female name",Lucy
Kofi Annan,Ghana
"1979: aAfter discovering that certain pods didn't contain peas, a gal & her cat are the last survivors of the Nostromo",Alien
Otto Dix & max Beckmann were part of a 2006 show on German this -ism at Vienna's Leopold Museum,expressionism
"Please ""stop"" repeating these recurring lines at the ends of the stanzas",the refrains
"In the world of delivery, it means sent directly from point of pickup to point of drop-off",door-to-door
"(Sarah of the Clue Crew is standing near a trail of footprints.)   3.6 million years ago,  in Africa, an early human left a trail of fossil footprints  with a stride much shorter than ours. Mary Leakey found the prints, which were likely made  by this type of human, whose name means  ""southern ape""",australopithecus
Trygve Lie,Norway
"1981:Hi-ho, hi-ho, miners are dying on Io; bad drugs are the problem & a former James Bond is the solution",Outland
"In 2010 MoMA put on this French artist: ""Radical Invention, 1913-1917"", including ""The Moroccans""",Henri Matisse
The Italian sonnet is sometimes named for this Tuscan,Petrarch
"First mentioned in Exodus, this form of reciprocal justice can lead to optometrist bills",an eye for an eye
"(Kelly of the Clue Crew is holding a skull.)  Fossil skulls from different human species show changes in facial  and cranial features.  The skull with the large brain case and  prominent brow ridge belong to a species named for this city in  southwest Germany, where  the first specimen was found",Heidelberg
"In May 1964 this New Orleans native was 62 years old when he bumped the Beatles' ""Can't Buy Me Love"" from the No. 1 spot",Louis Armstrong
In 1965 the Mariner 4 spacecraft made the first flyby of this fourth planet from the sun,Mars
"When she skates, this ice princess wears a Chinese good luck charm given to her by her grandmother",Michelle Kwan
In 1993 he got an honorary degree from Harvard & retired from the U.S. military; today he's a secretary,Colin Powell
"In September 2002 this Texan won Fox' ""American Idol""",Kelly Clarkson
"It's the traditional gift for a fifth wedding anniversary, so don't ""knock"" it",wood
Entomb a tomahawk,bury the hatchet
"At about 100 times the mass of the sun, the most massive one of these known is Eta Carinae",star
Rocky Aoki founded this chain of Japanese restaurants where the chef puts on a show at the table,Benihana of Tokyo
This Bostonian's name was on an honorary degree in 1792; today it's on a beer,Samuel Adams
"2001's No. 1 album of the year was this 1960s quartet's ""1""; amazingly, it was their 1st ever No. 1 album of the year",The Beatles
This South American nation is the world's fifth-largest country in both area & population,Brazil
One Panthera pardus will never be able to modify the markings he has,a leopard can't change his spots
"On July 20, 1969 Neil Armstrong took ""one small step"" onto this ""peaceful"" lunar sea",Sea of Tranquility
"She followed her bestseller ""The Joy Luck Club"" with ""The Kitchen God's Wife""",Amy Tan
"1982 recipients included Mother Teresa & this ""Big Daddy"" of Southern playwrights",Tennessee Williams
"Just one month after her ""A New Day has Come"" CD was released, it was certified multi-platinum",Celine Dion
This former governor of Virginia seen here was also our fifth U.S. president,James Monroe
To flip within one's crypt,to turn over in one's grave
"It's the ""breezy"" name for the flow of high-speed ionized particles from the sun into interplanetary space",solar winds
This politician seen here is a native of Honolulu,Sen. Daniel Inouye
One of the special singularities in this British physicist's life is an honorary degree from Harvard in 1990,Stephen Hawking
"In July 2002 this group's ""By the Way"" CD debuted at No. 2 on Billboard's Top 200 album chart",Red Hot Chili Peppers
"Corresponding to our letter ""E"", it's the fifth letter of the Greek alphabet",epsilon
Cinch up thy mid-body drawstring,tighten your belt
"Abbreviated the VAB, this Cape Canaveral structure is where the space shuttle & rocket are put together",Vehicle Assembly Building
In 2002 this maestro ended his 29-year tenure as director of the Boston Symphony Orchestra,Seiji Ozawa
"In 1968 Mohammad Reza Pahlavi, better known by this title, received an honorary doctorate",Shah of Iran
In 2001 Alicia Keys won an MTV Award for Best New Artist in a Video with this song,"""Fallin'"""
"Well, fiddle-dee-dee!  He was the fifth emperor of Rome",Nero
Refrain from enumerating poultry until each is postnatal,don't count your chickens before they're hatched
"Grover was known to some as ""Uncle"" this, a size for jets & elephants",Jumbo
"You can eat ice cream from a dull, ordinary cone, or from one named for this breakfast food",waffle cone
She's Luke Skywalker's twin sister,Princess Leia
"(Cheryl of the Clue Crew reports from London)  The oldest part of the Tower of London, the White Tower, was begun more than 900 years ago by this conqueror",William the Conqueror
"About German cinema: 1930's ""The Blue Angel"" is considered the country's first film using this innovation",sound
"From the Greek for ""wise"" & ""foolish"", it's the term for a second year college student",sophomore
Cleveland began his second term as president this many years after his first term ended,4
It's cooking food by immersing it in hot oil; it's a Scottish practice to do it to Mars bars,deep-fat frying
These 2 droids were the only witnesses when Anakin Skywalker & Padme Amidala were married,R2-D2 & C-3PO
These black birds who traditionally live at the Tower each get one egg a week as a treat,ravens
About the Talmud: It was written in Aramaic & this language,Hebrew
"This machine takes its name from the Greek for ""earthquake writer""",seismograph
Cleveland put a stop to the Senate's efforts to annex this island group & tried to get its queen restored,Hawaiian Islands
Sweet & sour sauce is a popular dip for these fried Chinese dumplings for which a soup is also named,won tons
"This wookiee's voice is a blend of animal sounds, including bears, badgers, walruses & camels",Chewbacca
(Cheryl of the Clue Crew reports from London)  This future queen narrowly escaped execution when she was sent to the Tower by her half-sister Mary in 1554,Queen Elizabeth I
About your lymphatic system: Small roundish tissue masses called these filter out bacteria,nodes
"This prefix that often comes before ""science"" or ""Intellectual"" is from the Greek for ""false""",pseudo
The fact that the 1894 Pullman rail strike was interferring with this allowed Cleveland to send in federal troops,mail delivery (they used to deliver mail by rail)
"It can be an apparatus to make a popular movie snack, or a jalapeno & cheese concoction",popper
Ahmed Best was the voice of this bumbling Gungan from Naboo,Jar Jar Binks
"The yeoman warriors guarding the Tower once got hefty rations of meat, which may be why they're nicknamed this",Beefeaters
About the Republic of Zambia: This cataract is its best-known tourist attraction,Victoria Falls
"This term for the science of setting off fireworks is from the Greek for ""fire craft""",pyrotechnics
"In the popular vote of the 1884 election, Cleveland beat this man from Maine by fewer than 30,000 votes",James G. Blaine
"Popular in Cajun cooking, this sausage with a French name is full of tripey goodness",Andouille
"This bounty hunter, seen as a child in Episode II, is actually a clone of his father, Jango",Boba Fett
"(Cheryl of the Clue Crew reports from London)  The ghosts of these two boys who died in 1483 haunt the bloody Tower; they stand silently, hand-in-hand, & fade into the stone",the Little Princes
About cheesemaking: This final stage is technically calld affinage,aging
"From the Greek for ""five scrolls"", it's the term used for the first 5 books of the Bible",Pentateuch
"In 2002, at age 104, Gregorio Fuentes, an inspiration for this tale, died in the Cuban fishing village of Cojimar","\""The Old Man and the Sea\"""
Her mother Mary Wollstonecraft was also an accomplished author,Mary Shelley
It's funeral home sweet home for the Fishers on this HBO series,Six Feet Under
For many years cover girl Macpherson graced the pages of this magazine which shares her name,Elle
"In the 1880's these recent inventions sometimes bore signs saying, ""Do not attempt to light with a match""",light bulbs
It's the potent potable in a traditional mint julep,bourbon
"(Sofia of the Clue Crew gives all the clues in this category.) I.M. Pei, Maya Lin, Le Corbusier",famous architects
Minnie Schoenberg was mom to these famous boys & even performed with them for awhile,The Marx Brothers
The title mom & daughter of this WB show live in the idyllic Connecticut town of Stars Hollow,the Gilmore Girls
"Called BHG for short, it's big on accents, accessories & landscaping",Better Homes & Gardens
"In 1900 only about 1 U.S. home in 13 had this device granted patent No. 174,465 24 years earlier",telephone
Mumm is the word & it's also a brand of this that's been around since 1827,champagne
"Overcooked meals, feminist bras, ""the midnight oil""",things that are burned
"Though she bore Henry VIII 6 children, only 1, Mary I, survived infancy",Catherine of Aragon
Richard Moll was a regular as Bull the bald bailiff on this '80s show,Night Court
American Turf Monthly has been following & promoting this sport since 1946,horse racing
George Clemens prevented untold chafing when he invented this device found in restaurant bathrooms,the hand dryer
"""It's another"" one of these orange juice cocktails that's mentioned in the title of an Eagles hit",Tequila Sunrise
"Jason Seahorn, Goliath, Neil Armstrong's ""leap""",Giants
In the Bible there was a heck of a generation gap between her & her son Isaac; she was 91 when she bore him,Sarah
"He plays Monk, the obsessive compulsive detective",Tony Shalhoub
"""Natural Healing"", ""Food & Nutrition"" & ""Fitness"" are regular features of this leading health magazine founded in 1950",Prevention
Robert Watson-Watt's development of this use for radio waves in 1935 helped win the Battle of Britain,radar
"At Trafalgar Horatio Nelson's body was preserved in a cask of this, probably not the Napoleon kind",brandy
"A well, a jack-in-the-box, a hurdy-gurdy",things that have a crank
In mythology her daughter Persephone was carried off by Hades,Demeter
"This TV angel was born in Derry City, Northern Ireland",Roma Downey
It's Johnson Publishing Co.'s pocket-size weekly with an African-American perspective,Jet
A British inventor gave his name tot his type of road surface that spread across Europe in the 19th century,macadam
This premium hazelnut liqueur from Italy is made from a 300-year-old recipe,Frangelico
"Muscles, baby food, relations",things that are strained
"It wasn't ""The Plague"" that killed this French author but, sadly, a 1960 car accident",Camus
This musical based on a 1933 film is currently tapping away on the NYC thoroughfare of the same name,42nd Street
"Ironically, President Johnson opposed the 14th Amendment but this state was the first former Confederate state to pass it",Tennessee
"This type of multiple birth occurs about once every 7,700 births",triplets
The French national anthem was named for its popularity with volunteer army units from this seaport,Marseille
This term for a fake comes from someone who has only 4 cards of the same suit in poker,four flusher
"His ""Siddhartha"" was inspired by a trip he made to Asia in 1911",Hesse
"Tony Curtis took the Joe E. Brown role, not the Tony Curtis part, in a new musical based on this Billy Wilder film",Some Like It Hot
Andrew Johnson's impeachment was a result of his attempt to fire this Secretary of War,Stanton
"Jimmy Carter became one of these Aug. 7, 1975 & signed a bill creating a day for them in 1978",a grandfather
A plaid fabric is made from this Indian seaport,Madras
To be extremely nervous or agitated is to be like this title of a Tennessee Williams play,Cat on a Hot Tin Roof
"A tower at Sandycove, in County Dublin, houses a museum honoring this author",James Joyce
You could say John C. Reilly butchered the role in the 2002 musical based on this Ernest Borgnine film,Marty
"Created in 1866 it's name evolved from the Greek word for ""circle""",the Ku Klux Klan
"In birth order these, like Bill Gates & Catharine Zeta-Jones, are noted for their independence",middle children
"The 4 largest islands of Spain's Balearic Group are Ibiza, Minorca, Formentera & this one",Majorca
"Meaning the whole of something, this phrase comes from the 3 main parts of a gun","lock, stock & barrel"
"Published in 1969, ""Setting Free the Bears"" was the first novel by this author",John Irving
It had to happen: this 1962 classic in which Bette Davis tormented Joan Crawford became a musical in 2002,Whatever Happened to Baby Jane?
"Reconstruction ended when this President removed the last of the Federal troops from Louisiana on April 24, 1877",Hayes
"""Of unknown origin"" is Debra Levi Holtz' memoir of her search for Helen Dunne, this woman",her birth mother
"(Hi. I'm Jeff Probst.) Off Thailand's southwest coast Tarutao National Park is in this strait, leading out to the Indian Ocean",the Malacca Strait
"To do this is to make an irrevocable decision, like the action that touched off the Roman Civil War",to cross the Rubicon
"Lula Carson Smith was the original name of this ""Reflections in a Golden Eye"" author",Carson McCullers
"""Illya Darling"" was based on this foreign film about a woman who worked only Monday through Saturday",Never On Sunday
"This bureau, among others, built over 4,000 schools for African-Americans, including Howard University",the Freedman's Bureau
4-word phrase for your relationship to your father's brother's son's daughter,first cousin once removed
(Alex gives the clue from Africa.) An early morning balloon ride for all of us here in Kenya has taken us along this very important river,Mara
"An old Scottish prayer ask for deliverance from ghoulies, ghosties, long-leggedy beasties & these",things that go bump in the night
"Emperor Constantine commissioned several of these buildings, named from the Greek for ""royal house""",basilicas
This strongman's last prayer was that God give him the strength to collapse the temple of his Philistine captors,Samson
2007: James McAvoy is trying to get evacuated at Dunkirk & return to Keira Knightley,Atonement
"Copper, zinc, brass",zinc
In 2007 this island reverted back to its pre-WWII name of Iwo To,Iwo Jima
"""The sparrow"" is the answer to the nursery rhyme murder query ""Who killed...""",Cock Robin
It's a title Sherlockian dog,the Hound of the Baskervilles
"After the golden calf was destroyed, Moses was directed to make this; it was later set up in the tabernacle",the Ark of the Covenant
1930: World War I trench warfare seen from the German perspective,All Quiet On The Western Front
"Fake, cake, bake",fake
"When Myanmar won its independence from the U.K. in 1948, it was still known by this name",Burma
"Try this opening line on a girl in China & she may say ""ox"" or ""rat""; in the U.S. she may say ""Libra"" or ""Taurus""",What's your sign?
"Here's the 411: ""FAQ"" typically stands for this",frequently asked questions
"In Leviticus, Israelite woman Shelomith had a son with a man of this North African people",the Egyptians
1962: A young British officer leads the revolt against the Ottoman Empire,Lawrence of Arabia
"Pickle, lettuce, onion",pickle
(Kelly of the Clue Crew shows a map on the monitor.)  Most of the territory of the republic of New Granada became this modern-day country from which an isthmus became independent in 1903,Colombia
Clara Peller's classic query in a Wendy's ad,Where's the beef?
"Johnny, hand me this, my small flat glass bottle that holds my ""medicine""",my flask
"When this wicked Phoenician princess married King Ahab, Ahab adopted her worship of Baal",Jezebel
1970: Rod Steiger plays Rod Steiger playing Napoleon in his most famous & last battle,Waterloo
"Abdomen, foot, jaw",jaw
"Europeans once referred to China as this, still seen in the name of an airline",Cathay
Henry Stanley's famous interrogative in 1871 Africa,"Dr. Livingstone, I presume?"
The 2 U.S. states that fit the category,Alaska & Nebraska
The book of this farmer-turned-prophet is the first alphabetically in the Old Testament,Amos
"1981: Misfits take over & complete their own basic training; ""That's the fact, Jack!""",Stripes
"Economics, chemistry, physics",chemistry
(Jon of the Clue Crew shows a map on the monitor.)  What were formerly Northern & Southern Rhodesia are today these two countries,Zimbabwe & Zambia
George & Martha are the boozy twosome in this Albee play,Who's Afraid of Virginia Woolf?
Gordie Howe got his first pair of skates growing up in this Canadian city,Saskatoon
Many of these subterranean Christian cemeteries in Rome have been found using written ancient guides,catacombs
"On Sept. 29, 1947 the sax of this ""Bird"" sang in his Carnegie Hall debut",(Charlie) Parker
"May 29, 1917 in Brookline, Massachusetts",JFK
This Down Under city is home to more than 20% of its continent's population,Sydney
"In a sonnet Wordsworth told this ""Paradise Lost"" poet ""Thou should'st be living at this hour""",(John) Milton
Annual keepsake containing photos of the students & faculty; will you sign mine?,a yearbook
In 1947 2 shepherd boys found these in 8 large clay jars in a cave 7 miles south of Jericho,the Dead Sea Scrolls
"From 1967 to 1992 this Doc was in & trumpeting himself as the bandleader of ""The Tonight Show""",Doc Severinsen
"October 14, 1890 in Denison, Texas",Eisenhower
"Of 25 million, 100 million or 200 million, the one closest to Mexico's population",100 million
"In 1922 Virginia Woolf wrote of his ""Ulysses"", ""Never have I read such tosh""",(James) Joyce
The capital of Jiangsu province is located on a bend in this river,the Yangtze
This Egyptologist first became associated with Lord Carnarvon in 1906 while excavating the Theban necropolis,(Howard) Carter
In 1997 this trumpeter became the first jazz composer to win a Pulitzer in music; Branford must've been proud,Wynton Marsalis
"March 15, 1767 in either North Carolina or South Carolina--no one knows for sure",Andrew Jackson
"As a result of this calamity, the population of Ireland decreased by 25%, or 2 million people, in the 1840s",the Potato Famine
"Herman Melville wrote that this ""is a sweet flower; may it flourish in every hedge""",the Hawthorne
"Popular branches include raja, kriya & hatha",yoga
In the 1940s chemist Willard Libby discovered this method of dating ancient artifacts,carbon-14 dating
This trumpeter seen here sure could get cheeky,Dizzy Gillespie
"June 12, 1924 in Milton, Massachusetts",George Herbert Walker Bush
"This Eastern European city first mentioned around 1147 is the most populous in Europe, with over 10 million people",Moscow
"E.M. Forster said ""Most of human life has to disappear"" from the work of this ""Portrait of a Lady"" author",(Henry) James
"The end of a spar perpendicular to a sailing ship's mast, it was a convenient place to hang your mutineers",the yardarm
"In the 1869 work ""Ithaka, der Peloponnes und Troja"", he announced his theory that Troy was at Hissarlik",(Heinrich) Schliemann
Gorelick is the last name of this guy who brings the sax-y back; he also has a UW accounting degree,Kenny G
"November 2, 1865 in Corsica (now Blooming Grove), Ohio",Warren G. Harding
"Of cities in titles of Shakespeare's plays, this Mediterranean capital has the highest population",Athens
"This author was also a friend of Shakespeare but called his pal Donne ""the first poet in the world in some things""",Ben Jonson
"If you're munching kebabs in Armenia's capital, you're in this city",Yerevan
"His ""A Little Pretty Pocket-Book"" from 1744 was one of the 1st books published specifically for children",John Newbery
"In 1965 Hal Fryar played Ringo in ""The Outlaws Is Coming"" & this man played Ringo in ""Help!""",Ringo Starr
"An Ontario man was hospitalized with a collapsed lung & sliced throat after he tried to ""swallow"" one of these",Sword
The hard type of these can correct keratoconus & astigmatism,Contact lenses
"When males take on females, it's called ""The Battle of"" these",S-E-X-E-S
This movement led by Bishop Valancius ran into opposition from vodka lovers,Prohibition/temperance
"Lewis Carroll's White Queen said of this girl's age, she ""believed as many as 6 impossible things before breakfast""",Alice
"Construction was completed on this Boston landmark in 1742, a year before its builder Peter Faneuil died",Faneuil Hall
"In May 1998 while rehearsing in Ohio, an opera conductor accidentally stabbed himself with this",His baton
"Among this president's last words on December 14, 1799 were ""I die hard, but I am not afraid to go""",George Washington
Air traffic controllers check this screen to get the dish on the flight path of a plane,R-A-D-A-R
"Even without a proclamation from Lincoln, many Lithuanian serfs were given this around 1861",Emancipation
"Jesus said, ""If you have"" this, ""nothing will be impossible unto you""",Faith
"The bean of the Sebastiana pavoniana, a Mexican plant, is famous for doing this",Jumping
Paying for this new pill for active duty troops & retirees has put a $50 million strain on the U.S. military budget,Viagra
"Extremely hard types of these, like pecorino, are mostly used for grating",Cheeses
"Carpenter's tool, or the type of ""head"" a sensible person has",L-E-V-E-L
In the 1860s a Russification progam meant Lithuanian books had to use this alphabet,Cyrillic
"""When you have excluded the impossible"" Holmes said, ""whatever remains, however improbable, must be"" this",The truth
"In baseball, it's the outfield position between left & right field",Center field
A German driver landed in the Havel River after his electronic navigator failed to say: wait for one of these,Ferry
"Construction worker wear, or a type of diving in which the air is supplied via a tube from the surface",Hard hat
"Heard here, it was written in the 19th century by Vincas Kudirka",National anthem
"The quote: ""In two words: Im-possible"" is attributed to this legendary Hollywood mogul",Samuel Goldwyn
The Old West cattle brand seen here was given the name of this piece of furniture,Rocking chair
"(Read by Bozo the Clown)  Ohhh!  Running for governor of New York in 1998, he wanted ""Grandpa"" on the ballot with his name; the court said no",Al Lewis
In the early 1800s this German mineralogist invented his scale of hardness,Friedrich Mohs
Punctures grounded the Garfield one of these in the 1998 Macy's parade,N-O-O-L-L-A-B
"An ""early"" Nationalist newspaper was called Ausra, meaning this time of day",Sunrise/dawn
"This suave Brit played a psychiatrist with a nubile young daughter in the 1968 farce ""The Impossible Years""",David Niven
Many residents of this sprawling valley that includes North Hollywood want to secede from Los Angeles,San Fernando Valley
"A 1927 book of short stories by Ernest Hemingway was titled ""Men Without"" these",Women
"Piltdown Man, a hoax played on scientists, had a human skull & the jaw of this reddish ape",Orangutan
"This art practiced by William Blake precedes ""Printing"" in the name of a U.S. bureau",Engraving
Rosie Ruiz reportedly rode the subway to reach the finish line of this 1979 NYC race,New York City Marathon
This preserve was originally made from quince; Seville oranges are now normally used,Marmalade
Most of the residents of this small island city-state off the Malay Peninsula are Chinese,Singapore
"Poet who wrote, ""Before I built a wall I'd ask to know what I was walling in or walling out""",Robert Frost
A whole lot of shakin' goes on in this science that deals almost exclusively with earthquakes,Seismology
"To film Jackson Pollock at work, you'd say, ""Lights!  Camera!"" this type of painting",Action
UCLA's football team has vanquished this crosstown rival in their last 8 matchups,USC (University of Southern California)
"A traditional accompaniment for fried catfish, these cornmeal dumplings are flavored with chopped scallions",Hushpuppies
This country's capital is Wellington,New Zealand
"In James Fenimore Cooper's ""The Pioneers"" Oliver Edwards is this frontiersman's companion",Natty Bumppo
Mass number is defined as the number of neutrons & these particles in an atom's nucleus,Protons
"In the 1880s this artist with ""noir"" in his name broke with impressionism & began using more black",Pierre Auguste Renoir
